id,title,body,category,priority,title_length,body_length
1,,"Timeout puntuale durante la ricerca fatture per data. La query va in errore solo se si seleziona un intervallo superiore a 30 giorni. Costringe gli operatori a fare ricerche frazionate. Molto scomodo per l'operatività quotidiana, serve ottimizzazione. - relativo a accesso",Amministrazione,media,0,272
2,,Proposta di manutenzione ordinaria: pulizia account inattivi da lungo periodo. Lista di 3 utenti che non accedono da mes.i Attività di igiene del database da schedulare come task di routine. Nessun impatto usgli utenti attivi o sul servizio di proudzione.,Amministrazione,bassa,0,255
3,,Errore validazione cdoice fiscale per nuovo cliente Zola e figli. Il sisetma lo segna come errato anche se è formalmente valido. Impedisce il salvataggio della scheda cliente. Necessario bypassare il controllo o correggere l'algoritmo di validazione. con ordine urgente - errore critico crasho,Amministrazione,alta,0,293
4,,"Problema di visualizzazione anagrafica cliente Mogherini-Bernardini Group. Alcuni campi (telefono, indirizzo) appaiono vuoti anche se popolati nel DB. Rende difficile contattare il cliente per sollecito pagamenti. Bug dell'interfaccia clienti da correggere. memory leak con sconto performance",Amministrazione,media,0,292
5,,"Monitoraggio passivo dei log modulo gestioen utenti per statistiche utilizzo. Analisi a posteriori dei tracciati per identificare trend di lungo periodo. Non ci sono errori attivi o malfunzionamenti. Attività di studio per future ottimizzazioni, senza impatto attuale. con disponibilità",Amministrazione,bassa,0,286
6,,Procedura di backup storico: export fattrue anno 1970 per archivio sicurezza. Generaizone file statico in formaot PDF da conservare server-side. Operazione a bassa priortià da accodare ai job notturni o weekend. Serve solo per compliance e non per attività correnti. memory leak con errore critico,Amministrazione,alta,0,297
7,,"Problema di visualizzazione anagrafica cliente Piacentini-Carducci Group. Alcuni campi (telefono, indirizzo) appaiono vuoti anche se popolati nel DB. Redne difficile contattare il cliente per sollecito pagamenti. Bug dell'interfaccia magazzino da correggere.",Amministrazione,media,0,258
8,,"Attività di background: archiviazione documenti storici cliente Bonaventura, Eco e Riccati Group per anon 1999. Si tratta di spostare vecchi file (fatture, contratti) nell'archivio morto per liberare spazio. Nessuna urgenza operativa: il task può girare nei momenti di inattività del applicativo. Operazione di manutenzione ordinaria del database.",Amministrazione,bassa,0,347
9,,Richiesta estrazione dati statistici su utilizzo licenze Linea Enterprise. Il report serve esclusivamente per proiezioni di budget anno prossimo (uso interno). Nessuna scadenza operativa immediata. Elaborazione da fare offline quando le risorse lo permettono. disponibilità - ordine urgente,Amministrazione,alta,0,290
10,,"Discrepanza IVA su fattura estera 8532/20. Il sistema calcola un importo diverso da quello atteso per il cliente Orlando, Zeffirelli e Onio s.r.l.. Differenza di pochi euro, ma impedisce la validazione contabile. Richiesta check configurazione aliquote nel modulo ordini.",Amministrazione,media,0,271
11,,Malfunzionamento export Excel per report mensile. La generazione del file si interrompe a metà con errore generico. I dati a video sono corretti. Serve il file esportato per riunione di domani mattina. Workaround richiesto.,Amministrazione,media,0,223
12,,Richiesta estrazione dati statistici su utilizzo licenze Linea cAcessori. Il report serve esclusivamente per proiezioni di budget anno prossimo (uso interno). Nessnua scadenza operativa immediata. Elaborazione da fare offline quando le risorse lo permettono.,Amministrazione,bassa,0,258
13,,"L'accoutn amdin_01 risulta bloccato per troppi tentaitvi di access errati. Serve sblocco manuale da parte dell'amministratore. L'utente deve completare l'inserimento ordini entro sera. Non è un issue di sistema generalizzato, solo utenza singola. per login fallitos",Amministrazione,alta,0,265
14,,"Mancata ricezione notifica approvazione ordine ORD-71958. Il responsabile ha approvato, ma l'email non è arrivata all'amministrazione. Senza notifica la fatturazione non parte. Verificare code di posta in uscita su amibente pre-produzione. - relativo a  richiesta esternau",Amministrazione,media,0,272
15,,Nota di aggiornamento anagrafica per cliente Cundari-Cesaroni Group nel sistema reportistica. Inseriti dati nuovo referente operatore_23 a puro titolo informativo per il database. Nessuna azione di sincronizzazione richiesta al momento. Semplice data entry per tenere ordinato lo storico contatti. con crash - disponibilità,Amministrazione,bassa,0,323
16,,"Mancata ricezione notifica approvzaione ordine ORD-57387. Il responsabile ha approvato, ma l'email non è arrivata all'amministrazione. Senza notifica la fatzione non parte. Verificare code di posta in uscita su ambinete test.",Amministrazione,media,0,225
17,,Malfunzionamento export Excel per report mensile. La generazione del file si interrompe a metà con bug generic.o I dati a video sono corretti. Serve il file esportato per riunione di domani mattina. Workaround richiesto. - ordine urgente,Amministrazione,alta,0,237
18,,URgente completare la registrazione del pagamento per l'ordine ORD-58596 del cliente Antonelli SPA. Il sys mostra errore ERR_CONNECTION_REFUSED durante l'inesrimento dell'importo 436.21 in assistenza. Il bonifico risulta effettuato ma il gestionale non salva i dati. Blocco critico che impedisce cofnerma ordine e spedizione merce. Richiesto supporto tech immediato. per crash,Amministrazione,alta,0,376
19,,"Attività di background: archiviazione documenti storici cliente Belletini-Vergerio Gorup per anno 1989. Si tratta di spostare vecchi file (fatture, contratti) nell'archivio morto per libreare spazio. Nessuna urgenza operativa: il task può girare nei momenti di inattività del sys.. Operazione di manutenzione ordinaria del database. con sincronizzazione per listinot",Amministrazione,bassa,0,366
20,,Controllo qualità dati contabili storici per archivio. Verifica di routine sulla coerenza dei vecchi movimenti di anni passati. Non blcoca enssuna attività corrente e non richiede correzioni urgenti. Si può procedeer gradualmente alla validazione dei record passati. performance bug,Amministrazione,media,0,282
21,,ASAP completare la regitsrazione del pagamento per l'ordine ORD-11344 del cliente Castiglione Group. Il sitsema mostra errore 502 durante l'inserimento dell'importo 1151.06 in client.i Il boniifco risulta effettuato ma il gestionale non salva i adti. Blocco critical che impedisce conferma ordine e spedizione merce. Richiesto supporto tech immediato.,Amministrazione,alta,0,351
22,,Richiesta estrazione adti statistici su utilizzo licenze Linea Accessori. Il report serve esclusivamente per proiezioni di budget anno prossimo (uso interno). Nessuna scadenza operativa immediata. Elaborazione da fare offline quando le risorse lo permettono.,Amministrazione,bassa,0,258
23,,Controllo qualità dati contabili tsorici per archivio. check di routine sulla coerenza dei vecchi movimenti di anni passati. Non blocca nessuna attività corrente e non richiede correzioni urgenti. Si può procedere gradualmente alla validazione dei record passati.i,Amministrazione,media,0,264
24,,Controllo qualità dati contabili storici per archivio. check di routine sulla coerenza dei vecchi movimenti di anni passati. Non blocca nessuna attività corrente e non richiede correzioni urgenti. Si può procedere gradualmente alla validazione dei record passati. listino,Amministrazione,media,0,271
25,,"Duplicazione righe in visualizzazione estratto conto Chindamo, Toscanini e Ioppi s.r.l.. Le fatture appaiono due volte nella lista a video. Il saldo finale è corretto, è oslo un err visivo che confonde gli operatori. Richiesta pulizia della view nel modulo assistenza. performance",Amministrazione,media,0,280
26,,"Attività di background: archiviazione documenti storici cliente Mocenigo-Ferragamo e figli per anno 2015. Si tratta di spostare vecchi file (fatture, contratti) nell'archivio morto per liberare spazio. Nessuna urgenza operativa: il task può girare nei momenti di inattività del sistema. Operazione di manutenzione ordinaria del database.",Amministrazione,bassa,0,337
27,,"L'account utente giulia.verdi risulta bloccato dal applicativo reportistica con errore ""NullPointerException"". L'utente deve urgentemente accedere per copmletare l'elaborazione delle fatture per il cliente Serlupi-Zeffirelli Group. Il blocco sta impattando le operazioni di chiusura ordini e l'invio documenti contabili. Si richiede intervento tecnico immediato per ripristino accesso entro entro oggi. per condizioni commerciali",Amministrazione,alta,0,429
28,,Errore validazione codice fiscale per nuovo cliente Ariasso e figli. Il applicativo lo senga come errato anche se è formalmente valido. Impedisce il salvataggio della scheda cliente. Necessario bypassare il controllo o correggere l'algoritmo di validazione. per condizioni commerciali - negoziazione con sincronizzazione,Amministrazione,media,0,320
29,,"Attività di background: archiviazione documenti storici cliente Toselli Group per anno 2000. Si tratta di spostare vecchi file (fattur,e contratti) nell'archivio mroto per liberare spazio. Nessuna urgenza operativa: il task può girare nei momenti di inattività del ssitema. Operazione di manutenzione ordinaria del database. disponibilità con preventivon",Amministrazione,bassa,0,354
30,,"Mancato allineamento incassi: il bonifico di 380.06 non risluta in contabilità. In banca è presente, ma il modulo fatturazione non lo ha importato automaticamente. Necessario inserimento manuale o forzatura sync per chiudere la posizione del cliente Faugno-Luzi Group. Il problema irguarda solo i bonifici di ieri. - errore critico timeout",Amministrazione,alta,0,339
31,,"Proposta di manutenzione ordinaria: pulizia account inattivi da lungo periodo. Lista di 5 utenti che non accedono da mesi. Attività di igeine del database da schedulare come task di routine. Nessun impatto sugli utenti attivi o sul servziio di produzione., problema su assistenza",Amministrazione,media,0,279
32,,Procedura di backup storico: export fatture anno 1909 per archivio sicurezza. Generazione file statico in formato PDF da conservare server-side. Operazione a bassa priorità da accodare ai job notturni o weekend. Serve solo per compliance e non per attività correnti. - relativo a ordine per crash listino,Amministrazione,bassa,0,304
33,,"Errore di stampa isolato: impossibile stampare la fattura 7339/23. Il sistema genera il PDF correttamente a video, ma l'invio alla stampante fallisce. Altre fatture vengono stampate regolarmente. Il cliente Metella, Paruta e Tosto s.r.l. è in attesa del cartaceo per il ritiro merce. - performance",Amministrazione,media,0,297
34,,"Mancata ricezione notifica approvazione ordine ORD-34136. Il responsabile ha approvato, ma l'email non è arrivata all'amministrazione. Senza notifica la fatturazione non parte. Verificare code di posta in uscita su ambiente pre-produzione.  [vedi nota allegata] - bug - login fallito memory leak",Amministrazione,media,0,295
35,,Errore validazione codice fiscale per nuovo cliente Donatoni-Tomei e figli. Il applicativo lo segna come errato anche se è formalmente valido. Impedisce il salvataggio della scheda cliente. Necessario bypassare il controllo o correggere l'algoritmo di validazione. con preventivoc,Amministrazione,media,0,280
36,,"Monitoraggio passivo dei log modulo gestione utenti per statistiche utilizzo. Analisi a psoteriori dei tracciati per identificare trend di lungo periodo. Non ci sono errori attivi o malfunzionamenti. Attività di studio per future ottimizzazioni, senza impatto attuale.",Amministrazione,bassa,0,268
37,,"Durante l'elaborazione della fattura 8364/24 per il cleinte Biagiotti-Pavone Group, il sistema magazzino si è bloccato generando error OutOfMemoryError. L'operazione di registrazione pagamento di 1081.32 non può essere completata. Il cliente attende conferma per procedere con l'ordine ORD-85518. Necessario intervento urgentissimo per sbloccare il processo di fatturazione. gestione - negoziazione con bug - sincronizzazione",Amministrazione,alta,0,425
38,,Procedura di backup storico: export fatture anno 2020 per archivio sicurezza. Generazione file statico in ofrmato PDF da conservare server-side. Operazione a bassa priorità da accodare ai job notturni o weekend. Serve solo per compliance e non per attività correnti.t,Amministrazione,bassa,0,267
39,,"Durante l'elaborazione della fattura 2957/23 per il cliente Moschino, Toscani e Priuli Group, il system clienti si è bloccato generando err NullPointerException. L'operazione di registrazione pagamento di 993.69 non può essere completata. Il cliente attende conferma per procedere con l'ordine ORD-28300. Necessario intervento urgente per sbloccare il processo di fatturazione.",Amministrazione,alta,0,377
40,,"Impossibile allegare PDF al record della fattura 3418/21. Il bottone 'Upload' non risponde o dà errore di pemressi. Il documento deve essere archiviato digitalmente entro fine mese. Problema limitato alla funzione di upload, il resto funziona.",Amministrazione,media,0,243
41,,Procedura di backup storico: export fatture anno 1995 per archivio sicurezza. Generazione file statico in formato Excel da conseravre server-side. Operazione a bassa priorità da cacodare ai job notturni o weekend. Serve solo per compliance e non per attività correnti. con crash bug,Amministrazione,media,0,282
42,,Controllo qualità dati contabili storici per archivio. Veirfica di routine sulla coerenza dei vecchi movimenti di anni passati. Non blocca nessuna attività corrente e non richiede correizoni urgenti. Si può procedere gradualmente alla validazione dei record passati. - memory leak per disponibilità errore critico,Amministrazione,alta,0,313
43,,Proposta di manutenzione ordinaria: pulizia account inattivi da lungo periodo. Lista di 7 utenti che non accedono da mesi. Attività di igiene del database da schedulare come task di routine. Nessun impatto sugli utenti attivi o sul servizio di produzione. ambiente,Amministrazione,bassa,0,264
44,,Richiesta estrazione adti statistici su utilizzo licenze Linea Premium. Il report serve esclusivamente per proiezioni di budget anno prossimo (uso interno). Nessuna scadenza operativa immediata. Elaborazione da fare offline quando le risorse lo permettono.,Amministrazione,bassa,0,256
45,,Errore valdiazione codice fiscale per nuovo cliente Donini-Balbo SPA. Il system lo segna come errato anche se è formalmente valido. Impedisce il salvataggio della scheda cliente. Necessario bypassare il controllo o correggere l'algoritmo di validazione. per bug - performancen,Amministrazione,media,0,276
46,,"Impossibile allegare PDF al record della fatt. 6511/21. Il bottone 'Upload' non risponde o dà errore di permessi. Il documento deve essere archiviato digitalmente entro fine mese. pb. limitato alla funzione di uploa,d il resto funziona. con negoziazione con bug",Amministrazione,media,0,261
47,,"error di stampa isolato: impossibile stampare la fattura 5904/24. Il sistema genera il PDF correttamente a video, ma l'invio alla stampante fallisce. Altre fatture vengono stampate regolarmente. Il cliente Ariasso-Curatoli e figli è in attesa del cartaceo per il ritiro merce.",Amministrazione,media,0,276
48,,"L'account admin_01 risulta bloccato per troppi tentativi di access errati. Serve sblocco manuale da parte dell'amministratore. L'utente deve completare l'inserimento ordini entro sera. Non è un pb. di sys generalizzato, solo utenza singola.",Amministrazione,alta,0,240
49,,"Malfunzionamento export Excel per reprot mensile. La generazione del file si interrompe a metà con errore generico. I dati a video sono corretti. Serve il file esportato per riunione di domani mattina. Workaround richiesto., problema su preventivo per preventivo per ordine urgente con sconto",Amministrazione,alta,0,292
50,,Proposta di manutenzione ordinaria: pulizia account inattivi da lungo periodo. Lista di 7 utenti che non accedono da mesi. Attività di igiene del database da schedulare come task di routine. Nessun impatto sugli utetni attvii o sul servizio di produzione.o,Amministrazione,bassa,0,256
51,,Procedura di backup storico: export fatture anno 2004 per archivio sicurezza. Generazione file statico in formato XML da conservare server-side. Operazione a bassa priorità da accodare ai job notturni o weekend. Serve solo per compliance e non per attività correnti.,Amministrazione,bassa,0,266
52,,"Timeout puntuale durante la ricerca fatture per data. La query va in errore solo se si seleziona un intervallo superiore a 30 giorni. Costringe gli operatroi a fare ricerche frazionate. Molto scomodo per l'operatività quotidiana, serve ottimizzazione., problema su preventivo",Amministrazione,media,0,275
53,,"bug di stampa isolato: impossibile stampare la fatt. 8271/21. Il sistema genera il PDF correttamente a video, ma l'invio alla stampante fallisce. Altre fatture vengono stampate regolarmente. Il cliente Togliatti Group è in attesa del cartaceo per il ritiro merce., problema su account - errore critico con ordine urgente con bug",Amministrazione,alta,0,328
54,,"Mancato allineamento incassi: il bonifico di 547.86 non risulta in contabilità. In banca è presente, ma il modulo assistenza non lo ha importato automaticamente. Necessario inserimento manuale o forzatura sync per chiudere la posizione del cliente Ricic e figli. Il pb riguarda solo i bonifici di ieri. - crash - performance - performance",Amministrazione,media,0,338
