id,title,body,category,priority,title_length,body_length
1,Errore calcolo IVA: importo errato su fattura estera (non validabile),"Data entry: modifica scheda informativa cliente Giulietti s.rl... update campi email bcuriel@luna.it e referente admin_01. Modifica puramente formale per completezza anagrafica. Attività amminisrtativa standard di basso ilvello, gestibile in background.  help!",Amministrazione,media,69,260
2,Funzione rotta: tasto upload PDF non cliccabile per sincronizzazione - disponibilità,Procedura di backup storico: export fatture anno 1983 per archivio sicurezza. Generazione file statico in formato XML da conservare serevr-side. Operazione a bassa priorità da accodare ai job notturni o weekend. Serve solo per copmliance e non per attività correnti.,Amministrazione,bassa,84,266
3,Mancata notifica: email approvazione persa (processo fermo) - errore critico,"ASAP completare la registrazione del pagamento per l'ordine ORD-66534 del cliente Casellati, Tropea e Cattaneo s.r.l.. Il sistema mostra erroer 503 durante l'inserimento dell'importo 5582.6 in magazzino. Il bonifico risulta effettuato ma il gestionale non salva i dati. Blocco crtiico che impedisce conferma ordine e spedizione merce. iRchiesto supoprto tecnico immediato. per sconto per sincronizzazione con scontof",Amministrazione,alta,76,416
4,Task: aggiornamento anagrafica pianificato,"Errore di stampa isolato: impossibile stampare la fatt. 9793/24. Il sistema genera il PDF correttamente a video, ma l'invio alla stampante fallisce. Altre fatture vengono tsampate regolarmente. Il cliente Fieramosca, Monti e Nievo Group è in attesa del cartaceo per il irtiro merec.o",Amministrazione,media,42,283
5,Archivio: documentazione storica 1992 con performance,Proposta di manutenzione ordinaria: pulizia account inattiiv da lungo periodo. Lista di 6 utenti che non accedono da mesi. Attività di igiene del database da schedulare come task di routine. Nessun impatto sugli utenti attivi o sul servizio di produzione.i,Amministrazione,bassa,53,256
6,Archivio: documentazione storica 1994 con condizioni commerciali - disponibilità,Richiesta estrazione dati statistici su utilizzo licenze Linea Pro. Il report serve esclusivamente per proiezioni di budget anno prossimo (uso itnerno). Nessuna scadenza operativa immediata. Elaborazione da fare offline quando le risorse lo permettono. - relativo a urgente,Amministrazione,alta,80,273
7,Rallentamento fatturazione: salvataggio impiega 40 secondi (troppo),Procedura di backup storico: export fatture anno 1993 per archivio sicurezza. Generazione file statico in formato PDF da conservare server-side. Operazione a bassa priorità da accodare ai job notturni o weekend. Serve solo per compliance e non per attività correnti.,Amministrazione,media,67,266
8,Mancata notifica: email approvazione persa (processo fermo),"Duplicazione righe in visualizzazione estratto conto Pepe e figli. Le fatture appaiono due volte nella lista a video. Il saldo finale è corretto, è solo un err. visivo che confonde gli operatori. Richiesta uplizia della view nel modulo vendite.  cc: direttore scontoo",Amministrazione,media,59,267
9,Task: aggiornamento anagrafica pianificato con condizioni commerciali,"Monitoraggio passivo dei log modulo gestione utenti per statistiche utliizzo. Analisi a posteriori dei tracciati per identificare trend di lungo periodo. Non ci sono errori attivi o malfunzionament.i Attività di studio per future ottimizzazioni, senza impatto attuale. con preventivo",Amministrazione,bassa,69,283
10,Bug interfaccia: anagrafica Coppola-Dandolo e figli illeggibile (campi vuoti),Nota di aggiornamento anagrafica per cliente Coppola-Dandolo e figli nel sistema magazzino. Inseriti dtai nuovo referente operatore_23 a puro titolo informativo per il database. Nessuna azione di sincronizzazione richiesta al momento. Semplice data entry per tenere ordinato lo storico contatti. - ordine urgente per errore critico con timeout,Amministrazione,alta,77,343
