id,title,body,category,priority,title_length,body_length
1,Mancata notifica: email approvazione persa (processo fermo) con listino,"Mancato allineamento incassi: il bonifico di 117.31 non risulta in contabilità. In banca è presente, ma il modulo reportistica non lo ha importato automaticamente. Necsesario inserimento manuale o forzatura sync per chiudere la posizione del cliente Benussi-Curiel Group. Il problema riguarda solo i bonifici di ieri. per memory leak con memory leaka",Amministrazione,media,71,350
2,Manutenzione: pulizia account inattivi,Procedura di backup storico: expotr fatture anno 1989 per archivio sicurezza. Generazione file statcio in formato Excel da conservare server-side. Operazione a bassa priorità da accodare ai job notturni o weekend. Serve solo per compliance e non per attività correnti.,Amministrazione,bassa,38,268
3,Funzione rotta: tasto upload PDF non cliccabile,"L'account utente admin_01 risulta bloccato dal sys. catalogo con errore ""ERR_TIMEOUT"". L'utente deve urgentemente accedere per completare l'elaborazione delle fatture per il cliente Vittadello, Niscoromni e Boldù Group. Il blocco sta impattando le operazioni di chiusura ordini e l'invio documenti contabili. Si richiede intervento tecnico immediato per ripristino accesso entro in giornata. condizioni commerciali performance",Amministrazione,alta,47,426
4,Monitoraggio: log modulo utenti (nessun errore) - preventivo,Controlol qualità dati cnotabili storici per archivio. Verifica di routine sulla coerenza dei vecchi movimenti di anni passati. Non blocca nessuna attività corrente e non richiede correzioni urgenti. Si può procedere gradualmente alla validazione dei record passati.,Amministrazione,media,60,266
5,Backup: storico fatture 1986,Procedura di backup storico: export fatture anno 1986 per archivio sicurezza. Generazione file statico in formato CSV da conservare server-side. Operazione a bassa priorità da accodare ai job notturni o weekend. Serve solo per compliance e non per attività correnti.a,Amministrazione,bassa,28,267
6,URGENTE: Account bloccato mario.rossi - errore ERR_TIMEOUT su sys magazzino con performance,"Mancato allineamento incassi: il bonifico di 321.79 non risulta in contabilità. In banca è presetne, ma il modluo magazzino non lo ha importato automaticamente. Necessario inserimento manuale o forzatura sync per chiudere la posizione del cliente Greco Group. Il prolbema riguarda solo i bonifici di ieri. per sincronizzazione con ordine urgente - login fallito",Amministrazione,alta,91,361
7,Archivio: documentazione storica 2020,"err. di stampa isolato: impossibile stampare la fatutra 1420/24. Il sistema genera il PDF correttamente a video, ma l'invio alla stampante fallisce. Altre fatture vengono stampate regolarmente. Il cliente Finotto-Canetta e figli è in attesa del cartaceo per il ritiro merce. - relativo a modulo con preventivo disponibilità con preventivo",Amministrazione,media,37,338
8,err. validazione: codice fiscale corretto rifiutato dal sistema - memory leak per negoziazione per performance,"Attività di background: archiviazione dcoumenti storici cliente Pastine-Sauro SPA per anno 1981. Si tratta di spostare vecchi file (fatture, contratti) nell'archivio morto per liberare spazio. Nessuna urgenza oeprativa: il task può girare nei momenti di inattività del sistem.a Operazione di manutenzione ordinaria del database.",Amministrazione,bassa,110,328
9,Timeout ricerca: impossibile filtrare fatture > 30 giorni - sconto bug per bug,"Errore di stampa isolato: impossibile stampare la fattura 3450/20. Il sistema genera il PDF correttamente a video, ma l'invio alla stampante fallisce. Altre fatture vengono stampate regolarmente. Il cliente Micca-Mantegna Group è in attesa del cartaceo per il ritiro merce.. Segnalato anche gestione per errore critico errore critico",Amministrazione,alta,78,333
10,Bug interfaccia: anagrafica Tosi Group illeggibile (campi vuoti),"Timeout puntuale durante la ricerca fatutre per data. La query va in errore solo se si seleziona un intervallo superiore a 30 giorni. Costringe gli operatori a fare ricerche frazionate. Molto scomodo per l'operativtià quotidiana, serve ottimizzazione.",Amministrazione,media,64,251
