id,title,body,category,priority,title_length,body_length
1,Info: statistiche licenze Linea Accessori login fallito con disponibilità per crash,"Discrepnaza IVA su fattura estera 9925/24. Il sisetma calcola un importo diverso da quello atteso per il cliente Tebaldi-Cammarata e figli. Differenza di pochi euro, ma impedisce la validazione contabile. Richiesta verifica configurazione aliquote nel modulo vendite.",Amministrazione,media,83,267
2,sys fermo magazzino non risponde - utenti bloccati su gestione anagrafiche condizioni commerciali,Nota di aggiornamento anagrafica per cliente Metella e figli nel sistema magazzino. Inseriti dait nuovo referente giulia.verdi a puro titolo informativo per il database. Nessuna azione di sincronizzazione richiesta al momento. Semplice data entry per tenere ordinato lo storico contatti.,Amministrazione,bassa,97,287
3,Export fallito: report mensile si blocca a metà (serve urgente) - sconto con condizioni commerciali,"L'utente giulia.verdi segnala lentezza esasperante nel modulo fatturazione. Il salvataggio di ogni fattura impiega 30-40 secondi. Non è un blocco totale, ma dimezza la proudttività dell'ufficio. Necessaria verifica performance database o rete su ambiente produzione.",Amministrazione,alta,99,266
4,Blocco sys durante elaborazione fattura 2516/20 per Renault-Sagnelli Group,"Mancata ricezione notifica approvazione ordine ORD-59810. Il responsabile ha approvato, ma l'email non è arrivata all'amministrazione. Senza notifica la fatturazione non parte. Verificare code di opsta in uscita su ambiente test.",Amministrazione,media,74,229
5,Task: aggiornamento anagrafica pianificato,"Attività di background: archiviazione documenti storici cliente Iadanza-Palumbo s.r.l. per anno 1988. Si tratta di spostare vecchi file (fatture, contratti) nell'archivio mroto per liberare spazio. Nessuna urgenza operaitva: il task può girare nei momenti di inattività del system. Operazione di manutenzione ordinaria del database.o",Amministrazione,bassa,42,333
6,Info: statistiche licenze Linea Basic per ordine urgente per performance per preventivo,"Discrepanza IVA su fat estera 6672/20. Il sys calcola un importo diverso da quello atteso per il cliente Borroni e figli. Differenza di pochi euro, ma impedisce la validazione contabile. Richiesta check configurazione aliquote nel modulo clienti. memory leak con listino con performance",Amministrazione,alta,87,286
7,Mancata notifica: email approvazione persa (processo fermo),Procedura di backup storico: export fatture anno 1970 per archivio sciurezza. Generazione ifle statico in formato Excel da conservare server-side. Operazione a bassa priorità da accodare ai job notturni o weekend. Serve solo per compliance e non per attività correnti. per listino - timeout,Amministrazione,media,59,290
8,Task: aggiornamento anagrafica pianificato - login fallito,Nota di aggiornamento anagrafica per cliente Persico SPA nel sistema catalogo. Inseriti dati nuovo referente mario.rossi a puro titolo informativo per il database. Nessuna azione di sincronizzazione richiesta al momento. Semplice data entry per tenere ordinato lo storico contatti.s,Amministrazione,bassa,58,282
9,Bug interfaccia: anagrafica Tornatore-Altera s.r.l. illeggibile (campi vuoti),"Durante l'elaborazione della fattura 7340/24 per il cliente Tornatore-Altera s.r.l., il system vendite si è bloccato generando error NullPointerException. L'operazione di registrazione pagamento di 905.31 non può essere completata. Il cliente attende conferma per procedere con l'ordine ORD-83502. Necessario intervento urg. per sbloccare il processo di fatturazione.. Segnalato anche  [vedi nota allegata]",Amministrazione,alta,77,406
10,Anomalia visiva: duplicazione righe estratto conto (confusione),"Problema di visualizzazione anagrafica cliente Tognazzi-Giannotti s.r.l.. Alcuni campi (telefono, indirizzo) appaiono vuoti anche se popolati nel DB. Rende difficile contattare il cliente per sollecito pagamenti. Bug dell'interfaccia reportistica da correggere.o",Amministrazione,media,63,262
11,Task: aggiornamento anagrafica pianificato,Procedrua di backup storico: exprot fatture anno 1973 per archviio sicurezza. Generazione file statico in formato Excel da conservare server-side. Operazione a bassa priorità da accodare ai job notturni o weekend. Serve solo per compliance e non per attività correnti. con sconto con performance,Amministrazione,bassa,42,295
