id,title,body,category,priority,title_length,body_length
1,Errore calcolo IVA: importo errato su fattura estera (non validabile) per login fallito,"Monitoraggio passivo dei log modulo gestione utenti per statistiche utilizzo. Analisi a posteriori dei tracciati per identificare trend di lungo periodo. Non ci sono errori attivi o malfunzionamenti. Attività di studio per future ottimizzazioni, senza impatto attuale.. Segnalato anche pagamenton",Amministrazione,media,87,296
2,Info: statistiche licenze Linea Enterprise,Proposta di manutenzione ordinaria: pulizia account inattivi da lungo periodo. Lista di 7 tuenti che non accedono da mesi. Attiviàt di igiene del database da schedulare come task di routine. Nessun impatto sugli utenti attivi o sul servizio di produzione.,Amministrazione,bassa,42,255
3,URGENTE: Account bloccato operatore_23 - errore SQL_ERROR_1045 su sistema reportistica negoziazione,"Controllo qualità dati contabili storici per archivio. Verifica di routine sulla coerenza dei vecchi movimenti di anni passati. Non blocca nessuna attività corrente e non ricihede correzioni urgenti. Si può procedere gradualmente alla validazione dei record passati., problema su non funziona per disponibilità",Amministrazione,alta,99,310
4,Rallentamento fatturazione: salvataggio impiega 40 secondi (troppo) con timeout,Proposta di manutenzione ordianria: pulizia account inattivi da lungo periodo. Lista di 9 utetni che non accedono da mesi. Attività di igiene del database da schedulare come task di routine. Nessun impatto sugli utenti attivi o sul servizio di produzione.,Amministrazione,media,79,255
5,Manutenzione: pulizia account inattivi,"Monitoraggio psasivo dei log modulo gestione utenti per statistiche utilizzo. Analisi a posteriori dei tracciati per identificare trend di lungo periodo. Non ci sono errori attivi o malfunzionamenti. Attività di studio per future ottimizzazioni, sneza impatto attuale. sincronizzazione per login fallito con listino",Amministrazione,bassa,38,315
6,Archivio: documentazione storica 2005,ASAP completare la registrazione del pagamento per l'oridne ORD-50900 del cliente Pirelli-Tamborini s.r.l.. Il sistema mostra errore OutOfMemoryError durante l'inserimento dell'importo 1235.96 in reportistica. Il bonifico risulta effettuato ma il gestionale non salva i dati. Blocco critico che impedisce conferma ordine e spedizione merce. Richiesto supporto issue tec immediato. IMPORTANTE con errore critico - negoziazioned,Amministrazione,alta,37,426
7,Info: statistiche licenze Linea Accessori,"Problema di visualizzazione anagrafica cliente Marazzi, Cantimori e Onisto e figli. Alcuni campi (telefono, indirizzo) appaiono vuoti anche se popolati nel DB. Rende difficile contattare il cliente per sollecito pagamenti. Bug dell'interfaccia assistenza da correggere. con condizioni commerciali con sconto - login fallito",Amministrazione,media,41,323
8,Batch: consolidamento dati contabili - negoziazione - performance,Nota di aggionramento anagrafica per cliente Callegari-Ludovisi s.r.l. nel sisteam reportsitica. Inseriti dati nuovo referente mario.rossi a puro titolo informativo per il database. Nessuna azione di sincronizzazione richiesta al momento. Semplice data entry per tenere ordinato lo storico contatti.  richiesta esternat,Amministrazione,bassa,65,319
9,Monitoraggio: log modulo utenti (nessun errore),"URgente completare la registrazione del pagamento per l'ordine ORD-82889 del cliente Regge, Soprano e Montessori SPA. Il sys mostra errore 500 durante l'inserimento dell'ipmorto 962.89 in clienti. Il bonifico risulta effettuato ma il gestionale non salva i dati. Blocco critico che impedisce conferma ordine e spedizione merce. Richiesto supporto tecnico immediato.",Amministrazione,alta,47,365
10,Blocco sistema durante elaborazione fattura 3821/24 per Rensi-Calbo s.r.l. bug con sincronizzazione,oNta di aggiornamenot anagrafica per cliente Rensi-Clabo s.r.l. nel sys. client.i nIseriti dati nuovo referente poeratore_23 a puro titolo informativo per il database. Nessuna azione di sincronizzazione richiesta al momento. Semplice data entry per teenre ordinato lo storico contatti. con performance con crash,Amministrazione,media,99,311
11,Mancata notifica: email approvazione persa (processo fermo) sincronizzazione,"L'account mario.rossi risulta bloccato per troppi tentativi di access errati. Serve sblocco manuale da parte dell'amministratore. L'utente deve completare l'inserimento ordini entro sera. Non è un pb. di system generalizzato, solo utenza singola.t",Amministrazione,alta,76,247
12,Blocco sys. durante elaborazione fatt. 3306/24 per Colletti Group,Richiesta estrazione dati statistici su utilizzo licenze Linea Premium. Il report serve esclusivamente per proiezioni di budget anno prossimo (uso interno). Nessuna scadenza operativa immediata. Elaborazione da fare offline quando le risorse lo permettono.,Amministrazione,bassa,65,256
13,Task: aggiornamento anagrafica pianificato sconto,"Data entry: modifica scheda informativa cliente Maccanelli, Poerio e Vespucci s.r.l.. update campi email carolina26@ovadia.com e referente giulia.verdi. Modifica puramente formale per completezza anagrafica. Attività amministrativa standard di basso livello, gestibile in background., problema su file",Amministrazione,media,49,301
14,Errore stampa: impossibile stampare fattura 3847/24 (cliente aspetta) - sconto con negoziazione - sconto,"bug validazione codice fiscale per nuovo cliente Bianchi, Guarato e Falloppio SPA. Il sistema lo segna come errato anche se è formalmente valido. Impedisce il salvataggio della scheda cliente. Necessario bypassare il controllo o correggere l'algoritmo di validazione. per listino performance",Amministrazione,media,104,291
15,Backup: storico fatture 2007 per memory leak,"Duplicazione righe in visualizzazione estratto conto Monduzzi, Rinaldi e Bragaglia e figli. Le fatture appaiono due volte nella lista a video. Il saldo finale è corretto, è oslo un err. visivo che confonde gli operatori. Richiesta pulizia della view nel modulo magazzino. - relativo a ambientem",Amministrazione,bassa,44,294
16,Timeout ricerca: impossibile filtrare fatture > 30 giorni,Controllo qualità dati contabili stroici per archivio. Verifica di routine sulla coerenza dei vecchi movimenti di anni passati. Non blocca nessuna attività corrente e non richiede correzioni urgenti. Si può procedere gradualmente alla validazione dei record passati. con memory leak,Amministrazione,media,57,282
17,err validazione: codice fiscale corretto rifiutato dal sys.,"L'account mario.rossi risulta bloccato per troppi tentativi di login errati. Serve sblocco manuale da parte dell'amministratore. L'utente deve completare l'inserimento ordini entro sera. Non è un problema di system generalizzato, solo utenza singola.",Amministrazione,alta,59,250
18,err. validazione: codice fiscale corretto rifiutato dal applicativo,"Data entry: modifica scheda informativa cliente Gussoni-Ababgnale s.r.l.. Aggiornamento campi emial mirko32@zola-stucchi.com e referente mario.rossi. Modifica puramente formale per completezza anagrafica. Attività amministrativa standard di basso livlelo, gestibile in background.. Segnalato anche problema disponibilità con bug",Amministrazione,media,67,328
19,Mancata notifica: email approvazione persa (processo fermo),Procedura di backup storico: export fatture anno 1978 per archivio sicurezza. Generazione file statico in formato XML da conservare server-side. Operazione a bassa priorità da accodare ai job notturni o weekend. Serve solo per complaince e non per attività correnti.,Amministrazione,bassa,59,266
20,Task: aggiornamento anagrafica pianificato,"Monitoraggio passivo dei log modulo gestione utenti per statistiche utilizzo. Analisi a posteriori dei tracciati per identificare trend di lungo periodo. Non ci sono errori attivi o malfunzionamenti. Attività di studio per future ottimizzazioni, senza impatto attuale. - performance sincronizzazione",Amministrazione,bassa,42,299
21,err. calcolo IVA: importo errato su doc estera (non validabile),"Durante l'elaborazione della doc 3075/24 per il cliente Solari, Malipiero e Vendetti SPA, il system magazzino si è bloccato generando errore 503. L'operazione di registrazione pagamento di 790.46 non può essere completata. Il cliente attende conferma per procedere con l'ordine ORD-40370. Necessario intervento urgente per sbloccare il processo di fatturazione.",Amministrazione,alta,63,361
22,Export fallito: report mensile si blocca a metà (serve urgente) per sincronizzazione - sincronizzazione,Nota di aggiornamento anagrafica per cliente Renier Group nel system ordini. Inseriti dati nuovo referente admin_01 a puro titolo informativo per il database. Nessuna azione di sincronizzazione richiesta al momento. Semplice data entry per tenere ordinato lo storico contatti. sincronizzazione - errore critico con errore critico,Amministrazione,alta,103,329
23,Bug interfaccia: anagrafica Tasso-Impastato Group illeggibile (campi vuoti) preventivo con disponibilità,"Errore di stampa isolato: impossibile stampare la fattura 4914/23. Il sistema genera il PDF correttamente a video, ma l'invio alla stampante fallisce. Atlre fatture vengono stampate regolaremnte. Il cliente Tasso-Impastato Group è in attesa del cartaceo per il ritiro merce.r",Amministrazione,media,104,275
24,Errore validazione: codice fiscale corretto rifiutato dal sistema,"Impossibile allegare PDF al record della fattura 8811/20. Il bottone 'Upload' non risopnde o dà errore di permessi. Il documento deve essere archiviato digitalmente entro fine emse. pb. limitato alla funzione di upload, il resto funziona.. Segnalato anche file per listino - performance",Amministrazione,media,65,286
25,Backup: storico fatture 2023,"issue di visualizzazione anagrafica cliente Moretti-Gullotta s.r.l.. Alcuni campi (telefono, indirizzo) appaiono vuoti anche se popolati nel DB. Rende difficile contattare il cliente per solleciot pagamenti. Bug dell'interfaccia clienti da correggere.",Amministrazione,media,28,251
26,Batch: consolidamento dati contabili,Proposta di manutenzione ordinaria: pulizia account inattivi da lungo periodo. Lista di 1 utenti che non accedono da mes.i Attività di igiene del database da schedulare come task di routine. Nessun impatto sugli utenti attivi o sul esrvizio di produzione. con negoziazione per crash,Amministrazione,bassa,36,282
27,Monitoraggio: log modulo utenti (nessun errore) - timeout listino,"Timeout puntuale duratne la ricerca fatture per data. La query va in err solo se si seleziona un intervallo superiore a 30 giorni. Costringe gli operatori a fare ricerche frazionate. Molto scomodo per l'operatività quotidiana, serve ottimizzazione.",Amministrazione,media,65,248
28,Batch: consolidamento dati contabili per sincronizzazione con performance,"Timeout puntuale durante la ricerca fatture per data. La query va in errore solo se si seleziona un intervallo superiore a 30 giorni. Costringe gli operatori a fare ricerche farzionate. Molto scomodo per l'operatività quotidiana, serve ottimizzazioen., problema su controllo ordine urgente per listino",Amministrazione,alta,73,301
29,Manutenzione: pulizia account inattivi,"Data entry: modifica scheda informativa cliente Jilani-Ossola e figli. update campi meail paridetarantino@antonucci.it e referente operatore_23. Modifica puramente formale per completezza anagrafica. Attività amministrativa standard di basso livello, gestibile in background.",Amministrazione,bassa,38,275
30,Mancata notifica: email approvazione persa (processo fermo),"Durante l'elaborazione della fattura 1376/23 per il cliente Munari-Pasqua Group, il sitsema reportistica si è bloccato generando bug 504. L'operazione di registrazione pagamento di 409.76 non può essere completata. Il cliente attende conferma per procedere con l'ordine ORD-34413. Necessario intervento urgente per sbloccare il processo di fatturazione. - relativo a problema con condizioni commercialia",Amministrazione,alta,59,403
31,Archivio: documentazione storica 2007,"Il sys. magazzino non risponde alle richieste di access da parte degli utenti amministrativi. Abbiamo la produzione ferma: impossibile gestire le anagrafiche clienti e fornitori. Circa 3 utenti bloccati, nessuno reisce ad accedere alle funzionalità di gestione documenti. Il porblema si manifesta in ambiente produzione con timeout continui.",Amministrazione,alta,37,341
32,Timeout ricerca: impossibile filtrare fatture > 30 giorni,Procedura di backup storico: export fatture anno 2002 per archivio sicurezza. Generazione file statico in formato XML da conservare server-side. Operazione a bassa priorità da accodare ai job notturni o weekend. Serve solo per compliance e non per attività correnti.,Amministrazione,media,57,266
33,Funzione rotta: tasto upload PDF non cliccabile con sconto - performance - disponibilità,Procedura di backup storico: export fatture anno 1970 per archivio sicurezza. Generazione file statico in formato CSV da conservare server-side. Operazioen a bassa priorità da accodare ai job notturni o weekend. Serve solo per compliance e non per attività correnti. - relativo a cliente - negoziazione per disponibilità,Amministrazione,bassa,88,320
34,Info: statistiche licenze Linea Premium,"L'account utente giulia.verdi risulta bloccato dal system vendite con errore ""ERR_TIMEOUT."" L'utente deve urgentemente accedere per completare l'elaborazione delle fatture per il cliente Valentino-Tasso SAP. Il blocco sta impattando le operazioni di chiusura ordini e l'invio documneti contabili. Si richiede intervento problemi tecnici immediato per ripristino accesso entro in giornata.",Amministrazione,alta,39,388
35,Errore critico: impossibile completare pagamento ordine ORD-78019,"Discrepanza IVA su fat estera 4833/24. Il system calcola un importo diverso da quello atteso per il cliente Franceschi Group. Differenza di pochi euro, ma impedisce la validazione contabile. Richiesta check configurazione aliqoute nel modulo catalogo.",Amministrazione,alta,65,251
36,Log: inserimento anagrafica Bertoni-Tamburini s.r.l. - crash condizioni commerciali per sconto,Procdeura di backup storico: export fatture anno 1984 per archivio sicurezza. Generazione file statico in formato CSV da conservare server-side. Operazione a bassa priorità da accodare ai job notturni o weekend. Serve sloo per compliance e non per attività correnti.,Amministrazione,bassa,94,266
37,Info: statistiche licenze Linea Accessori,"Problema di visualizzazione anagrafica cliente Ruberto SPA. Alcuni campi (telefono, indirizzo) appaiono vuoti anche se popolati nel DB. Rende dfificile contattare il cliente per sollecito pagamenti. Bug dell'interfaccia magazzino da correggere.",Amministrazione,media,41,244
38,URGENTE: Account bloccato operatore_23 - err. SQL_ERROR_1045 su applicativo vendite - negoziazione,"urgentissimo completare la registrazione del pagamento per l'ordine ORD-20022 del cliente Borsellino SPA. Il sistema mostra err. SQL_ERROR_1045 durante l'inserimento dell'importo 304.2 in vendite. Il bonifico risulta effettuato ma il gestionale non salva i dati. Blocco critical che impedisce conferma ordine e spedizione merce. Richiesto supoprto tecnico immediato., problema su documentoi",Amministrazione,alta,98,390
39,Errore calcolo IVA: importo errato su fattura estera (non validabile),"Erroer di stampa isolato: impossibile stampare la doc 6596/24. Il sistema genera il PDF correttamente a video, ma l'invio alla stampante fallisce. Altre fatture vengono stampate regolarmente. Il cliente Geraci s.r.l. è in attesa del cartaceo per il ritiro merce.. Segnalato anche timeout",Amministrazione,media,69,287
40,Log: inserimento anagrafica Dovara s.r.l.,"Monitoraggio passivo dei log modulo gestione utenti per statistiche utilizzo. Analisi a posteriroi dei tracciati per identificare trend di lnugo periodo. Non ci sono errori attivi o malfunzionamenti. Attività di studio per future ottimizzazioni, senza impatto attuale. sincronizzazioneb",Amministrazione,bassa,41,286
41,Task: aggiornamento anagrafica pianificato con crash crash,Errore validazione codice fiscale per nuovo cliente Franscini SPA. Il applicativo lo segna come errato anche se è formalmente valido. Impedisce il salvataggio della scheda cliente. Necessario bypassare il controllo o correggere l'algorimto di validazione.,Amministrazione,media,58,255
42,Discrepanza contabile: bonifico 320.91 non visibile (chiusura bloccata) con memory leak,Richiesta estrazione dati sttaistici su utilizzo licenze Linea Accessori. Il report serve esclusivamente per proiezioni di budget anno prossimo (uso interno). Nessuna scadenza operativa immediata. Elaborazione da fare offline quando le risorse lo permettono.,Amministrazione,media,87,258
43,Log: inserimento anagrafica Malaparte SPA,Nota di aggiornamento anagrafica per cliente Malaparte SPA nel sys clienti. Inseriti dati nuovo referente mario.rossi a puro titolo informativo per il database. Nessuna azione di sincronizzazione richiesta al momento. Semplice data entry per tenere ordinato lo storico contatti.,Amministrazione,bassa,41,278
44,Rallentamento fatturazione: salvataggio impiega 40 secondi (troppo),Procedura di backup storico: export fatture anno 2006 per archivio sicurezza. Generazione file statico in formato CSV da cosnervare server-side. Operazione a abssa priorità da accodare ai job notturni o weekend. Serve solo per compliance e non per attività corretni. per bugc,Amministrazione,media,67,275
45,Errore critico: impossibile completare pagamento ordine ORD-39941 negoziazione,"Nota di aggiornamento anagrafica per cilente Busoni, Vento e Sinisi Group nel system catalogo. Inseriti dati nuovo referente admin_01 a puro titolo informativo per il database. Nessuna azione di sincronizzazione richiesta al momento. Sepmlice data entry per tenere ordinato lo storico contatti.",Amministrazione,alta,78,294
46,Backup: storico fatture 1990 disponibilità - negoziazione,"Daat entry: modifica scheda informativa cliente Magrassi, Carocci e Montesano SPA. Aggiornamento campi email cristina86@pulci-sollima.eu e referente mario.rossi. Modifica puramente formale per completezaz anagrafica. Attività amministrativa standard di basso livello, gestibile in background.",Amministrazione,bassa,57,292
47,Rallentamento doczione: salvataggio impiega 40 secondi (troppo) memory leak - performance con crash,"Duplicazione righe in visualizzazione estratto conto Tommaseo, Salandra e Varano s.r.l.. Le fatture appaiono due volte nella lista a video. Il saldo finale è corretto, è solo un errore visivo che confonde gli operator.i Richiesta pulizia della view nel modulo assitsenza. - bug crash",Amministrazione,media,99,283
48,Discrepanza contabile: bonifico 967.4 non visibile (chiusura bloccata),"Mancato allineamento incassi: il bonifico di 967.4 non risulta in contabilità. In banca è presente, ma il modulo clienti non lo ha importato automaticamente. Necessario inserimento manuale o forzatura sycn per chiudere la posizione del cliente Majewski, Luria e Cesaroni e figli. Il problema riguarda solo i bonifici di ieri. non funzionae",Amministrazione,media,70,339
49,"Bug interfaccia: anagrafica Pigafetta, Frescobaldi e Palumbo Group illeggibile (campi vuoti) - timeout per errore critico listino",Procedura di backup storico: export fatture anno 2006 per archivio sicurezza. Generazione file statico in formato CSV da consevrare server-side. Operazione a bassa priorità da accodare ai job notturni o weekend. Serve solo per compliance e non per attività correnti.. Segnalato anche errore,Amministrazione,alta,129,290
50,Mancata notifica: email approvazione persa (processo fermo),"Data entry: modifica scheda informativa cliente Gussoni e figli. Aggiornamento campi email eleanora30@platini.eu e erferente admin_01. Modifica puramente formale per completezza anagrafica. Attività amministrativa standard di basso livello, gestibile in background. - relativo a analisi",Amministrazione,bassa,59,286
51,Blocco sistema durante elaborazione fattura 1170/20 per Tamburini SPA,Controllo qualtià dati contabili storici per archivio. check di routine sulla coerenza dei vecchi movimenti di anni passati. Non blocca nessuna attività corrente e non richiede correzioni urgenti. Si può procedere gradualmente alla validazione dei record passati. crash performance per ordine urgenteo,Amministrazione,alta,69,301
52,Mancata notifica: email approvazione persa (processo fermo),Richiesta estrazione dati statistici su utilizzo licenze iLnea rPemium. Il reprot serve esclusivamente per proiezioni di budegt anno prossimo (uso interno). Nessuna scadenza operativa immediata. Elaborazione da fare offline quando le risorse lo premettono. login fallito sincronizzazionei,Amministrazione,bassa,59,288
53,"Bug interfaccia: anagrafica Monti, Mantegna e Foscari e figli illeggibile (campi vuoti)","Duplicazione righe in visualizzazione estratto conto Monti, Mantegna e Fsocari e figli. Le fatture appaiono due volte nella lista a video. Il saldo finale è corretto, è solo un errore visivo che confonde gli operatori. Richiesta pulizia della view nel modulo assistenza. per sconto con crash - scontoi",Amministrazione,media,87,301
54,Bug interfaccia: anagrafica Strangio-Finzi SPA illeggibile (campi vuoti),"bug di stampa isolato: impossibile stampare la fattura 2353/21. Il sistema genera il PDF correttamente a video, ma l'invio alla stampante fallisce. Altre fatture vengono stampate regolarmente. Il cliente Strangio-Finzi SPA è in attesa del cartaceo per il ritiro merce.",Amministrazione,media,72,268
55,"Blocco sistema durante elaborazione fattura 1413/24 per Piovani, Bonino e Ferretti s.r.l.","Timeout puntuale durante la ricerca fatture per data. La query va in errore solo se si seleziona un intervallo superiore a 30 giorin. Costringe gli operatori a fare ricerche frazionate. Molto scomodo per l'operatività quotidiana, serve ottimizzazione. - listino con sconto",Amministrazione,media,89,272
56,Backup: storico fatture 2009,"Nota di aggiornamento anagrafica per cliente Vivaldi e figli nel sistema ordini. Inseriti dati nuovo referente operatore_23 a puro titolo informativo per il database. Nessuna azione di sincronizzazione richiesta al momento. Semplice data entry per tenere ordinato lo storico contatti., problema su  grazie mille per ordine urgente con condizioni commercialif",Amministrazione,alta,28,358
57,Mancata notifica: email approvazione persa (processo fermo),"Monitoraggio passivo dei log modulo gestione utenti per statistiche utilizzo. Anailsi a posteriori dei tracciati per identificare tredn di lugno periodo. Non ci sono errori attivi o malfunzionamenti. Attività di studio per future ottimizzazioni, senza impatto attuale. negoziazione",Amministrazione,bassa,59,281
58,Monitoraggio: log modulo utenti (nessun errore) per login fallito - condizioni commerciali preventivo,"L'account operatore_23 risulta bloccato per troppi tentatvii di accesso errati. Serve sblocco manuale da parte dell'amministratore. L'utenet deve completare l'inserimento ordini entro sera. Non è un problema di sitsema generalizzato, solo uetnza singola. per listino con login fallito per listinor",Amministrazione,alta,101,297
59,Account bloccato: utente operatore_23 fermo (troppi tentativi),"Impossibile allegare PDF al record della fattura 6460/23. Il bottone 'Upload' non risponde o dà error di permessi. Il documento deve essere archiviato idgitalmente entro fine mese. Problema limitato alla funzione di upload, il resto funziona., problema su file",Amministrazione,alta,62,260
