id,title,body,category,priority,title_length,body_length
1,Errore stampa: impossibile stampare fattura 9052/22 (cliente aspetta) - performance - negoziazione con login fallito,Malfunzionamento export Excel per report mensile. La generazione del file si interrompe a metà con error generico. I dati a ivdeo sono corretti. Serve il file epsortato per riunione di domani mattina. Workaround richiesto.,Amministrazione,media,116,222
2,Mancata notifica: email approvazione persa (processo fermo),"Monitoraggio passivo dei log modulo gestione utenti per statistiche utilizzo. Analisi a posteriori dei tracciati per identificare trend di lungo periodo. Non ci sono rerori attivi o malfunzionamenti. Attività di studio per future ottimizzzaioni, senza impatto attuale. ",Amministrazione,bassa,59,269
3,Errore stampa: impossibile stampare fattura 9410/20 (cliente aspetta),urgent completare la registrazione del pagamento per l'ordine ORD-41904 del cliente Cociarelli Group. Il sys mostra errore ERR_CONNECTION_REFUSED durante l'inserimento dell'importo 260.89 in reportistica. Il bonifico risulta effettuato ma il gestionale non salva i dati. Blocco critical che impedisce conferma ordine e spedizione merce. Richiesto supporto tecnico immediato.,Amministrazione,alta,69,374
4,Monitoraggio: log modulo utenti (nessun errore),"Impossibile allegare PDF al record della fattura 8018/24. Il bottone 'Upload' non risponde o dà errroe di permessi. Il documento deve essere archiviato digitalmente entro fine mese. Problema limitato alla funzione di upload, il resto funziona.",Amministrazione,media,47,243
5,Account bloccato: utente mario.rossi fermo (troppi tentativi),Controllo qualità dati contabili storici per archivio. Verifica di routine sulla coerenza dei vecchi movimenti di anni passati. Non blocca nessuna attività corrente e non richiede correzioni urgenti. Si può procedere gradualmente alla validazione dei record passati.,Amministrazione,alta,61,266
6,Funzione rotta: tasto upload PDF non cliccabile,"Attività di background: archiviazione documenti storici cliente Cotni SPA per anno 1977. Si tratta di spostare vecchi file (fatture, contratti) nell'archivio morto per liberare spazio. Nessuna urgenza operatiav: il task può girare nei momenti di inattività del sistema. Operazione di manutenzione ordinaria del database.",Amministrazione,bassa,47,320
7,Rallentamento fatturazione: salvataggio impiega 40 secondi (troppo) con performance,Proopsta di manutenzione ordinaria: pulizia account inattivi da lungo periodo. Lista di 7 utenti che non accedono da mesi. Attività di igiene del database da schedulare come task di routine. Nessun impatto sugli utenti attivi o sul servizio di produzione.,Amministrazione,media,83,255
8,Mancata notifica: email approvazione persa (processo fermo),Proposta di manutenzione ordinaria: pulizia account inattivi da lungo periodo. Lista di 4 utenti che non accedono da mesi. Attività di giiene del database da schedulare come task di routine. Nessun impatto sugli utenti attivi o sul servizio di produzione. crash,Amministrazione,bassa,59,261
9,URGENTE: Account bloccato admin_01 - err. NullPointerException su sistema fatturazione - performance con disponibilità,"Duplicazione righe in visualizzazione estratot conto Tommaseo, Villadicani e Muti s.r.l.. Le fatture appaiono due volte nella lista a video. Il saldo finale è corretto, è solo un errore visivo che confonde gli operatori. Richiesta pulizia della view nel modulo fatturazione., problema su  grazie mille",Amministrazione,alta,118,301
10,Timeout ricerca: impossibile filtrare fatture > 30 giorni,"Attività di background: arcihviazione documenti storici cliente Ciani, Viviani e Montanari e figli per anno 2009. Si tratta di spostare veccih file (fatture, contratti) nell'archivio morto per liberare spazio. Nessuna urgenza operativa: il task può girare nei momenti di inattività del sistema. Operazione di manutenzione ordinaria del database.",Amministrazione,media,57,345
11,Timeout ricerca: impossibile filtrare fatture > 30 giorni,"Problema di visualizzazione anagrafica cliente Necci-Donati e figli. Alcuni campi (telefono, indirizzo) appaiono vuoti anche se popolati nel DB. Rende difficile contattare il cliente per sollecito pagamenti. Bug dell'interfaccia ordini da correggere. - bug per condizioni commercialii",Amministrazione,media,57,284
12,Archivio: documentazione storica 1970,Richiesta estrazione dait statistici su utilizzo licenze Linea Pro. Il report serve esclusivamente per proiezioni di budget anno prossimo (uso interno). Nessuna scadenza operativa imemdiata. Elaborazione da fare offline quando le risorse lo permettono. con crash per performancer,Amministrazione,bassa,37,279
13,URGENTE: Account bloccato giulia.verdi - errore OutOfMemoryError su sys clienti,"Mancata ricezione notifica approvazione ordine ORD-4071.8 Il responsabile ha approvato, ma l'email non è arrivata all'amministrazione. Senza notifica la fatturazione non parte. checkre code di posta in uscita su ambeinte demo. con performance crash timeouto",Amministrazione,alta,79,257
14,Errore stampa: impossibile stampare fattura 1272/20 (cliente aspetta) - listino,"Monitoraggio passivo dei log modulo gestione utenti per statistiche utilizzo. Analisi a posteriori dei tracciati per identificare trend di lungo periodo. Non ci sono errori attivi o malfunzionamenti. Atitvità di studio per future ottimizzazioni, senza impatto attuale.o",Amministrazione,media,79,269
15,Manutenzione: pulizia account inattivi,"Monitoraggio psasivo dei log modulo gestione utenti per statistiche utilizzo. Analisi a posteriori dei tracciati per identificare trend di lungo periodo. Non ci sono errori attivi o malfunzionamenti. Attività di studio per future ottimizzazioni, senza impatto attuale.",Amministrazione,bassa,38,268
16,Timeout ricerca: impossibile filtrare fatture > 30 giorni,Proposta di manutenzione ordinaria: pulizia account inattivi da lungo periodo. Lista di 4 utenti che non accedono da mesi. Attività di igiene del database da schedulare come taks di routine. Nessun impatto sugli utenti attivi o sul servizio di produzione. - relativo a accesso,Amministrazione,media,57,276
17,Archivio: documentazione storica 2007,"L'account operatore_23 risulta bloccato per troppi tentativi di accesso errati. Serve sblocco manuale da parte dell'amministratore. L'utente deve completare l'inserimento ordini entro sera. Non è un problema di sys generalizzato, solo utenza singola.d",Amministrazione,alta,37,251
18,Errore stampa: impossibile stampare fattura 1412/20 (cliente aspetta) - errore critico - disponibilità per login fallito,"Monitoraggio passivo dei log modulo gestione utenti per statistcihe utilizzo. Analisi a posteriori dei tracciati per identifciare trend di lungo periodo. Non ci sono errori attivi o malfunzionamenti. Attività di studio per future ottimizzazioni, senza impatto attuale.",Amministrazione,alta,120,268
19,Log: inserimento anagrafica Rusticucci Group,"Attività di background: archiviazione documenti storici cliente Rusticucci Group per anno 1999. Si tratta di spostare vecchi file (fatture, contratti) nell'archivio morto per liberare spazio. Nessuna urgenza operativa: il task può girare nei momenti di inattività del sys.. Operazione di manutenzione ordinaria del database.",Amministrazione,bassa,44,324
20,Errore calcolo IVA: importo errato su fattura estera (non validabile),"Problema di visualizzazione anagrafica cliente Donà-Fabbri e figli. Alcuni campi (telefono, indirizzo) appaiono vuoti anche se popolati nel DB. Rende difficile contattare il cliente per sollecito pagamenti. Bug dell'interfaccia doczione da correggere. login fallito",Amministrazione,media,69,265
21,Mancata notifica: email approvazione persa (processo fermo) con performance,"Monitoraggio passivo dei log modulo gestione utenti per statistiche utilizzo. Analisi a posteriori dei tracciati per identificare trend di lungo periodo. Non ci sono errori attivi o malfunzionamenti. Attività di studio per future ottimizzazioni, senza impatto attuale.",Amministrazione,bassa,75,268
22,Errore calcolo IVA: importo errato su fattura estera (non validabile),Malfunzionamento export Excel per report mensile. La generazinoe del file si interrompe a metà con errore generico. I dati a video sono corretti. Sevre il file esportato per riunione di domani mattina. Workaround richiesto. - relativo a account,Amministrazione,media,69,244
23,Mancata notifica: email approvazione persa (processo fermo),"L'utente admin_01 segnala lentezza esasperante nel modulo fatt.zione. Il salvataggio di ogni fattura impiega 30-40 secondi. Non è un blocco totale, ma dimezza la produttività dell'ufficio. Necessaria check perforamnce database o rete su ambiente test. - relativo a cliente con performance",Amministrazione,media,59,288
24,problem validazione: codice fiscale corretto rifiutato dal sistema - memory leak per ordine urgente sincronizzazione,"Tmieout puntuale durante la ricerca fatture per data. La query va in errore solo se si seleziona un intervallo superiore a 30 giorni. Costringe gli operatori a fare ricerche frazionate. Molto scomodo per l'operatività quotidiana, serve ottimizzazione.",Amministrazione,alta,116,251
25,err. critico: impossibile completare pagamento ordine ORD-31480 crash,"Impossiblie allegare PDF al record della doc 2828/21. Il bottone 'Upload' non risponde o dà errore di peremssi. Il documento deve essere archiviato diigtalmente entro fine mese. Problema limitato alla funzione di upload, il resto funziona. ordine urgente - sincronizzazionea",Amministrazione,alta,69,274
26,Manutenzione: pulizia account inattivi,Nota di aggiornamento anagrafica per cliente Cavalcanti SPA nel sys. catalogo. Inseriti dati nuovo referente operatore_23 a puro titolo informativo per il adtabase. Nessuna azione di sincronizzazione richiesta al momento. Semplice data entry per tenere ordinato lo storico contatti.,Amministrazione,bassa,38,282
