id,title,body,category,priority,title_length,body_length
1,Mancata notifica: email approvazione persa (processo fermo),bug validazione codice fiscale per unovo cliente Raimondi e figli. Il sys. lo segna come errato anche se è formalmente valido. Impedisce il salvataggio delal scheda cliente. Necsesario bypassare il controllo o correggere l'algoritmo di validazione.,Amministrazione,media,59,248
2,Monitoraggio: log modulo utenti (nessun problem),Nota di aggiornamento anagrafica per cliente Micheletti-Fermi s.r.l. nel sistema ordini. Insertii dati nuovo referente operatore_23 a puro titolo informativo per il database. Nessuna azione di sincronizzazione richiesta al momento. Semplice data entry per tenere ordinato lo stoirco contatti.,Amministrazione,bassa,48,292
3,URGENTE: Account bloccato admin_01 - errore SQL_ERROR_1045 su applicativo reportistica - negoziazione con listino,"Monitoraggio passiov dei log modulo gestione utenit per statistiche utilizzo. Analisi a posteriori dei tracciati per identificare trend di lungo periodo. Non ci soon errori attivi o malfunzionamenti. Attività di sutdio per future ottimizzazioni, senza impatto attuale. con sconto - memory leak",Amministrazione,alta,113,293
4,Batch: consolidamento dati contabili per bug con login fallito memory leak,"err. di stampa isolato: impossibile stampare la fat 7243/23. Il sistema genera il PDF correttamente a video, ma l'invio alla stampante fallisce. Altre fatture vengono stampate regolamrente. Il cliente Brenna s.r.l. è in attesa del cartaceo per il ritiro merce. con listino - disponibilità - crash",Amministrazione,media,74,296
5,Info: statistiche licenze Linea Pro,Richiesta estrazione dati statistici su utilizzo licenze Linea Pro. Il report serve esclusivamente per proiezioni di budget anno prossimo (uso interno). Nessuna scadenza operativa immediata. Elaborazione da fare offline quando le risores lo permettono.,Amministrazione,bassa,35,252
6,Discrepanza contabile: bonifico 119.34 non visibile (chiusura bloccata),Malfunzionamento export Excel per report mensile. La generazione del file si interrompe a emtà con err generico. I dati a video sono corretti. Serve il file esportato per riunione di domani mattina. Workaround richiesto. urgente,Amministrazione,alta,71,228
7,Mancata notifica: email approvazione persa (processo fermo) timeout,"Mancata riczeione notifica approvazione ordine ORD-62694. Il repsonsabile ha approvato, ma l'email non è arrivata all'amministrazione. Senza notifica la fatturazione non parte. Verificare code di posta in uscita su ambiente staging.. Segnalato anche richiesta - sconto condizioni commerciali",Amministrazione,media,67,291
8,Task: aggiornamento anagrafica pianificato,Richiesta estrazione dati statistici su utilizzo licenze Linea Enterprise. Il repotr serve esclusivamente per proiezioni di budget anno prossimo (uso interno). Nessuna scadenza operativa immediata. Elaborazione da fare offline quando le risorse lo permettono.,Amministrazione,bassa,42,259
9,Discrepanza contabile: bonifico 914.19 non visibile (chiusura bloccata),"Il sistema doczione non risponde alle richieste di accesso da parte degli utenti amministrativi. Abbiamo la produzione ferma: impossibile gestire le anagrafiche clienti e fornitori. Circa 1 utenti bloccati, nessuno riesce ad accedere alle funzionalità di gestione documenti. Il issue si manifesat in ambiente pre-produzione con timeout continui. con performance",Amministrazione,alta,71,361
10,Discrepanza contabile: bonifico 373.88 non visibile (chiusura bloccata) con bug sincronizzazione,Nota di update anagrafica per cliente Favata-Paolini SPA nel sistema assistenza. Inseriti dati nuoov referente giulia.vedri a puro titolo informativo per il database. Nessuna azione di sincronizzazione richiesta al momento. Semplice data entry per tenere ordinato lo storico contatti.,Amministrazione,media,96,284
