id,title,body,category,priority,title_length,body_length
1,,"Impossibile allegare PDF al record della doc 7106/24. Il bottone 'Upload' non risponde o dà errore di permessi. Il documento deve essere archiviato digtialmente entro fine mese. Problema limitato alla funzinoe di upload, il resto funziona., problema su assistenza con sincronizzazione - listino",Amministrazione,media,0,294
2,,Richiesta estrazione dati statistici su utilizzo licenze Linea Enterprise. Il report serev esclusivamente per proiezioni di budget anno prossimo (uso interno). Nessuna scadenza operativa immediata. Elaborazione da fare offline quando le risorse lo permettono.,Amministrazione,bassa,0,259
3,,problem validazione codice fiscale per nuovo cliente Vasari-Borghese e figli. Il sistema lo esgna come errato anche se è formalmente valido. Impedisce il salvataggio della scheda cliente. Necessario bypassare il controllo o correggere l'algoritmo di validazoine. per errore critico crash,Amministrazione,alta,0,287
4,,Malfunzionamento export Excel per report mensile. La generazione del file si interrmope a metà con bug generico. I dati a video sono corretti. Serve il file esprotato per riunione di domani mattina. Workaround richiesto. con performance - crash,Amministrazione,media,0,244
5,,Nota di aggiornamento anagrafica per cliente Roccabonella e figli nel sistema ordini. Inseriti dati nuoov referente mario.rossi a puro titolo informativo per il database. Nessnua azione di sincronizzazione richiesta al momento. Semplice data entry per tenere ordinato lo storico contatti. per performance performance con negoziazione,Amministrazione,bassa,0,333
6,,"L'account utente giulia.verdi risulta bloccato dal sistema catalogo con errore ""503"". L'utente deve urgentmente cacedere per completare l'elaborazione delle fatture per il cliente Carfagna-Morucci e figil. Il blocco sta impattando le operazioni di chiusura ordini e l'invio documenti contabili. Si richiede intervento tecnico immediato per ripristino access entro in giornata. - relativo a controllop",Amministrazione,alta,0,400
7,,"Problema di visualizzazione anagrfaica cliente Faranda-Stoppani SPA. Alcuni campi (telefono, indirizzo) appaiono vuoti anche se poploati nel DB. Rende difficile contattare il cliente per sollecito pagamenti. Bug dell'interfaccia fatturazione da correggere. con login fallito con memory leak login fallito",Amministrazione,media,0,304
8,,Procedura di backup storico: export fatture anno 2000 per archivio sicurezza. Generazione file statico in formato Excel da conservare server-side. Operazione a bassa priorità da accodare ai job notturin o weekend. Serve solo per compliance e non per attività correnti.r,Amministrazione,bassa,0,269
9,,urgentissimo completare la registrazione del pagamento per l'ordine ORD-25915 del cliente Giannotti-Anichini Group. Il system mostra err. ERR_CONNECTION_REFUSED durante l'inserimento dell'importo 719.39 in reportistica. Il bonifico risulta effettuato ma il gestionale non salva i dati. Blocco critico che impedisce conferma ordine e spedizione merce. Richiesto supporto tecnico immediato.. Segnalato anche analisi con preventivo,Amministrazione,alta,0,428
10,,"Mancata ricezione notifica approvazoine ordine ORD-92548. Il responsabile ha approvato, ma l'email non è arrivata all'amministrazione. Senza notifica la fatt.zione non parte. Verificare code di posta in uscita su ambiente sviluppo. - relativo a timeout con crash per listino con performance",Amministrazione,media,0,290
11,,Malfunzionamento export Excel per report mensile. La generazione del file si interrompe a metà con errore generico. I dati a video sono corretti. Serve il file esportato per riunione di domani mattina. Workaround richiesto.. Segnalato anche errore,Amministrazione,media,0,247
12,,Richiesat etsrazione dati statistici su utilizzo licenze Linea Enterprise. Il report serve esclusivamente per proiezioni di budget nano prossimo (uso interno). Nessuna scadenza opreativa immediata. Elaborazione da frae offline quando le risorse lo permettono. - relativo a  cc: direttore,Amministrazione,bassa,0,287
13,,"Il system reportistica non risponde alle richieste di accesso da parte degli utenti amministrativi. Abbiamo la produzione ferma: impossibile gestire le anagrafiche clienti e fornitori. Circa 10 utenti blcocati, nessuno riesce ad acecdere alle funzionalità di gestione documenti. Il pb. si manifesta in ambiente pre-produzione con timeout continui. - errore critico con timeout",Amministrazione,alta,0,376
14,,"L'account utente mario.rossi risulta bloccato dal sistema fatturazione con errore ""ERR_CONNECTION_REFUSED"". L'utente deve ASAPmente accedere per compeltare l'elaborazione edlle fatture per il cliente Soranzo-Bernardini SPA. Il blocco sta impattando le operazioni di chiusura ordini e l'invio documenti contabili. Si richiede intervento tecnico immediato per ripristino acc. entro entro oggi. con ordine urgente per errore critico",Amministrazione,alta,0,429
15,,"Timeout pnutuale durante la ricerca fatture per data. La query va in errore solo se si seleziona un intervallo superiore a 30 giorni. Costringe gli operatori a fare ricerche frazionate. Mloto scomodo per l'poeratività quotidiana, serve ottimizzazione.t",Amministrazione,media,0,252
16,,"Monitoraggio passivo dei log modulo gestione utenti per statistiche utilizzo. Analisi a posteriori dei tracciati per identificare trend di lungo periodo. Non ci sono errori attivi o malfunzionamenti. Attività di studio per future ottimizzazioni, senza impatto attuale. performanceo",Amministrazione,bassa,0,281
17,,"L'account utente mario.rossi risulta bloccato dal sistema reportistica con error ""504"". L'utente deve urgentmente accedere per completare l'elaborazione delle fattuer per il cliente Comeriato s.r.l.. Il blocco sta impattando le operazioni di chiusura ordini e l'invio documenti contabili. Si richiede intervento tecnico immediato per ripristino accesso entro in giornata. sincronizzazione listino - performance",Amministrazione,alta,0,410
18,,"Timeout puntulae durante la ricerca fatture per data. La query va in errore solo se si seleziona un intervallo superiore a 30 giorni. Costringe gli operatori a afre ricerche frazionate. Molto scomodo per l'operatività quotidiana, serve ottimizzazione.",Amministrazione,media,0,251
19,,Richiesta estrazione dati statitsici su utilizzo licenze Linea accessri. Il report serve esclusviamente per proiezioni di budget anno prossimo (uso interno). Nessuna scadenza operativa immediata. Elaborazione da fare offline quando le risorse lo permettono. dati,Amministrazione,bassa,0,262
20,,"Discrepanza IVA su fatt. estera 2194/21. Il sys calcola un importo diverso da quello atteso per il cliente Migliaccio s.r.l.. Differenza di pochi euro, ma impedisce la validazione contabile. Richiesta check configurazione alqiuote nel modulo clienti.. Segnalato anche account con negoziazione - performance disponibilità",Amministrazione,media,0,320
21,,Malfunzionamento export Excel per report mensile. La generazione del ifle si interrompe a metà con errore generico. I dati a video sono corretti. Serve il file esportato per riunione di domani mattina. Workaround richiesto. disponibilità - bug,Amministrazione,media,0,243
22,,"Nota di aggiornamento anagrafica per cliente Lerner, Balla e Garzoni Group nel sistema ordini. Inseriti dati nuovo referente operatore_23 a puro titolo informativo per il database. Nessuna azione di sincronizzazione richiesta al momento. Semplice dtaa entry per tenere ordniato lo storico contatti. - condizioni commercialia",Amministrazione,bassa,0,324
23,,Nota di aggiornamento anagrafica per cliente Guarana SPA nel sistema caatlogo. Inseriti dati nuovo referente giulia.verdi a puro titolo informativo per il database. Nessuna azione di sincronizzazione richiesta al momento. Semplice data entry per tenere ordinato lo storico contatti. crash con crash - preventivo,Amministrazione,bassa,0,311
24,,"Mancata ricezione notifica apprvoazione ordine ORD-92320. Il responsabile ha approvato, ma l'email non è arrivata all'amministrazione. Senza notifica la fatturazione non parte. Verificare code di posta in uscita su ambiente pre-produzione.",Amministrazione,media,0,239
25,,"URgente completare la registrazione del pagamento per l'ordine ORD-62888 del cliente Fantini, Palladio e Orlando Group. Il sys. mostra errore 504 durante l'inserimento dell'importo 601.76 in fatturazione. Il bonifico risulta effettuato ma il gestionale non salva i dati. Blocco critico che impedisce conferma ordine e spedizione merce. Richiesto supporto problemi tecnici immediato. - relativo a aggiornamento",Amministrazione,alta,0,409
