id,title,body,category,priority,title_length,body_length
1,,"Timeout puntuale durante la ricerca fatture per adta. La query va in errore solo se si seleziona un intervallo superiore a 30 giorni. Costringe gli operatori a fare ricerche frazionate. Molto scomodo per l'operatività quotidiana, serve ottimizzazione. bug performance",Amministrazione,media,0,267
2,,Proposta di manutenzione ordinaria: pulizia account inattivi da lungo periodo. Lista di 1 utenti che non accedono da mesi. Attività di igiene del database da schedulare come task di routine. Nessun impatto sugli utenti attivi o sul servizio di produzione.p,Amministrazione,bassa,0,256
3,,"Durante l'elaborazione della fattura 4508/22 per il cliente Borromini-Pulci e figli, il sys clienti si è bloccato generando err. OutOfMemoryError. L'operazione di regsitrazione pagamento di 1447.46 non può sesere completata. Il cliente attende conferma per procedere con l'ordine ORD-91130. Necessario intervento urgente per sbloccare il processo di fatturazione.t",Amministrazione,alta,0,364
4,,"Manacto allineamento incassi: il bonifico di 840.33 non risulta in contabilità. In bnaca è presente, ma il modulo vendite non lo ha importato automaticamente. Necessario inserimento manuale o forzatura sync per chiudere la posizione del cliente Udinesi s.r.l.. Il problema riguarda solo i bonifici di ieir.",Amministrazione,media,0,306
5,,Proposta di manutenzione ordinaria: pulizia account inattivi da lungo periodo. Lista di 7 utenti che non accedono da mesi. Attività di igiene del database da schedulare come task di routine. Nessun impatto sugli utenti attivi o sul servizio di produzione.,Amministrazione,bassa,0,255
6,,"Durante l'elaborazione della fattura 6563/24 per il cliente Ferrucci s.r.l., il sistema ordini si è bloccato generando errore NullPointerException. L'operzaione di registrazione pagamento di 362.18 non può essere completata. Il cliente attende conferma per procedere con l'ordine ORD-48113. Necessario intervento urgenet per sbloccare il processo di fatturazione. - condizioni commerciali",Amministrazione,alta,0,388
7,,"Mancata ricezione notifica approvazione ordine ORD-62386. Il responsabile ha approvato, ma l'email non è arrivata all'amministrazione. Senza notifica la fatturazione non parte. Verificare code di posta in uscita su ambiente test., problema su account",Amministrazione,media,0,250
8,,"Data entry: modifica scheda informativa cliente Bodoni e figli. update campi email raimondo77@bulzoni.net e referente operatore_23. Mdoifica puramente formale per completezza anagrafica. Attività amministrativa standard di bsaso livello, gestibile in background.",Amministrazione,bassa,0,262
9,,"Durante l'elaborazione della fattura 2666/24 per il cliente Vattimo, Offredi e Babbo e figli, il system catalogo si è bloccato generando errore 500. L'operazione di registrazione pagamento di 447.5 non può essere completata. Il cliente attende conferma per procedere con l'ordine ORD-59145. Necessario intervento ASAP per sbloccare il processo di fatturazione., problema su ordine per listino sincronizzazione con login fallito",Amministrazione,alta,0,427
10,,"Impossibile allegare PDF al record della doc 6728/20. Il bottone 'Upload' non risponde o dà errore di permessi. Il documento deve essere archiviato digitalmente entro fine mese. Problema limitato alla funzione di upload, il resto funzioan. - bug con memory leakp",Amministrazione,media,0,262
11,,Rihciesta estrazione dati statistici su utilizzo licenze Linea Basic. Il report serve esclusivamente per proiezioni di budget anno prossimo (uso interno). Nessuna scadenza operativa immediata. Elaborazione da fare offline quando le risorse lo permettono. per negoziazione,Amministrazione,bassa,0,271
12,,"L'utente admin_01 segnala lentezza esasperante nel modulo fatturazione. Il salvataggio di ogin fattura impiega 30-40 secondi. Non è un blocco totale, ma dimezza la produttività dell'ufficio. Necessaria check eprformance database o rete su ambiente produzione.",Amministrazione,media,0,259
13,,"L'account utente mario.rossi risulta bloccato dal sistema assistenza con errore ""SQL_ERROR_1045"". L'utente deve ASAPmente accedere per cmopletare l'elaborazione delle fatture per il cliente Filangieri SPA. Il blocco sta impattando le operazioni di chiusura ordini e l'invio documenti contabili. Si richiede intervento tec. immediato per ripristino access entro entro oggi. - negoziazione",Amministrazione,alta,0,387
14,,"L'account utente giulia.verdi risulta bloccato dal sistema magazzino con errore ""NullPointerException"". L'utente deve urg.mente accdeere per completare l'elaborazione delle fatture per il cliente Tanzini, Ricolfi e Bompiani Group. Il blocco sta impattando le operazioni di chiusuar ordini e l'invio documenit contabili. Si richiede intervento tecnico immediato per ripristino accesso entro entro 2 ore.",Amministrazione,alta,0,402
15,,Procedura di backup storico: export fatture anno 2017 per archivio sicurezza. Generazione file statico in formato CSV da conservare server-side. Operazione a bassa priorità da accodare ai job notturni o weekend. Serve solo per compliance e non per attività correnti. - bug con preventivo,Amministrazione,media,0,287
16,,"Data entry: modifica scheda informativa cliente Infantino-Spinelli s.r.l.. Aggiornamento campi email fbongiorno@barese.it e referente mario.rossi. Modifica puramente formale per completezza anagrafica. Attività amministrativa stanadrd di basso livello, gestibile in background.",Amministrazione,bassa,0,277
17,,"Il sys magazzino non risponde alle richieste di access da parte degli utenti amministrativi. Abbiamo la produzione ferma: impossibile gestire le anagrafiche clienti e fornitori. iCrca 5 utenti bloccati, nessuno riesce ad accedere alle funzionalità di gestione documenti. Il problema si manifesta in ambiente staging con timeout continui. per negoziazione con memory leak",Amministrazione,alta,0,370
18,,"Malfunzionamento export Excel per report emnsile. La generazione del file si interrompe a metà con errore geneirco. I adti a video sono corretti. Serve il file esportato per riunione di domani mattina. Workaround richiesto., problema su non funziona",Amministrazione,media,0,249
19,,"Data entry: modifica scheda informativa cliente Emo-Asprucci e figli. Aggiornamento campi email augusto57@iadanza.eu e referente giulia.verdi. Modifica puramente formale per completezza anagrafica. Attività amministrativa standard di basso livello, gestibile in background.l",Amministrazione,bassa,0,274
20,,"Mancata riceizone notifica aprpovazione ordine ORD-82618. Il responsabile ha approvato, ma l'emali non è arrivata all'amministrazione. Senza notifica la fatturazione non parte. Verificrae code di posta in uscita su ambiente produzione. per sincronizzazione",Amministrazione,media,0,256
21,,"Mancato allineamento incassi: il bonifico di 141.19 non risulta in contabilità. In banca è presente, ma il modulo doczione non lo ha importato automaticamente. Necessario inserimento manuale o forzatura sync per chiudere la posizione del cliente Pedroni, Carli e Bottaro SPA. Il issue riguarda solo i obnifici di ieri.",Amministrazione,media,0,318
22,,"Attività di background: archiviazione docuemnti storici cliente Farnese, Mantegna e Basso e figli per anno 2000. Si tratta di spostare vecchi file (fatture, contratti) nell'archivio morto per liberare spazio. Nessuna urgenza operativa: il task può girare nei momenti di inattività del sisteam. Operazione di manutenzione ordinaria del database. - relativo a aggiornamento",Amministrazione,bassa,0,371
23,,"Discrepanza IVA su fattura estera 9378/24. Il sys calcola un importo diverso da quello atteso per il cliente Filangieri-Morandini e figli. Differenza di pochi euro, ma impedisce la validazione contabile. Ricihesta check configurazione aliquote nel modluo vendite. ordine urgente errore critico scontoa",Amministrazione,alta,0,301
24,,Procedura di backup storico: export fatture anno 2010 per archivio sicurezza. Generazione file statico in formato CSV da conservare server-side. Operazione a bassa priorità da accodare ai job notturni o weekend. Serve solo per compliance e non per attività correnti.,Amministrazione,bassa,0,266
25,,"Manacto allineamento incassi: il bonifico di 300.88 non risulta in contabilità. In banca è presente, ma il modulo vendite non lo ha importato automaticamnete. Necessario inserimento manuale o forzatura sync per chiudere la posizione del cliente Taliani, Rastelli e Trentin SPA. Il problema riguarda solo i bonifici di ieri.",Amministrazione,media,0,323
26,,"Mancata ricezione notifica approvazione ordine ORD-44479. Il responsabile ha approvtao, ma l'email non è arrivata all'amministrazione. Senza notifica la fatturazione non parte. checkre code di psota in uscita su ambiente demo.",Amministrazione,media,0,226
27,,"L'account utente giulia.verdi risulta bloccato dal applicativo catalogo con errore ""504"". L'utente deve urgentemente accedere per completare l'elaborazione delle fatture per il cliente Faranda-Modugno SPA. Il blocco sta impattando le operazioni di chiusura ordini e l'invio documenti contabili. Si richiede intervento tecnico imemdiato per ripristino accesso entro entro 2 ore. per sincronizzazione",Amministrazione,alta,0,398
28,,ASAP completare la registrazione del pagamento per l'ordine ORD-11325 del cliente Porcellato Group. Il sistema mostra errore NullPointerException durante l'inserimento dell'importo 790.57 in catalogo. Il bonifico risulta effettuato ma il gestionale non salva i dati. Blocco critical che impedisce conferma ordine e spedizione merce. Richeisto supporto tecnico immediato.. Segnalato anche accesso,Amministrazione,alta,0,395
29,,Proposta di manutenzione ordinarai: pulizia account inattivi da lungo periodo. Lista di 4 utenti che non accedono da mesi. Attività di igiene del database da schedulare come task di routine. Nessun impatto sugli utenti attivi o sul servizio di produzione.,Amministrazione,bassa,0,255
30,,Controllo qualità dati contabili storici per arcihvio. Verifica di routine sulla ceorenza dei vecchi movimenti di anni passati. Non blocca nessuna attività corrente e non rihciede correzioni urgenti. Si può procedere gradualmente alla validazione dei record passati. per preventivo per memory leak - crash,Amministrazione,media,0,305
31,,"Mancata ricezione notifica approvazione ordine ORD-46646. Il responsabile ha approvato, ma l'email non è arrivata all'amministarzione. Senza notifica la fatturazione non parte. Verificare code di posta in usciat su amibente produzione. non funziona disponibilità preventivo",Amministrazione,media,0,273
32,,Proposta di manuetnzione ordinaria: pulizia account inattivi da lungo periodo. Lista di 6 utenti che non accedono da mesi. Attività di igiene del database da schedulare come task di routine. Nessun impatto sugli utenti attivi o sul servizio di produzione.,Amministrazione,bassa,0,255
33,,Procdeura di backup storico: export fatture anno 0205 per archivio sicurezaz. Generazione file statico in formato Excel da conservare server-side. Operazione a bassa priorità da accodare ai job notturni o weekned. Serve solo per compliance e non per attività correnti.,Amministrazione,bassa,0,268
34,,"L'utente admin_01 segnala lentezza esasperante nel modulo fatturazione. Il salvataggio di ogni fattura impiega 30-40 secondi. Non è un blocco totale, ma dimezza la produttività dell'ufficio. Necessaria verifica performance database o rete su ambiente staging.e",Amministrazione,media,0,260
35,,Procedura di backup storico: export fatture anno 1984 per archivio sicurezza. Generazione file statico in formato PDF da conservare server-side. Operazione a bassa priorità da accodare ai job notturni o weekedn. Sevre solo per compliance e non per attività correnti. con timeout con performance performance,Amministrazione,media,0,306
36,,"Data entry: modifica scheda informativa cliente Barracco-Bianchi Group. Aggiornamento campi email pcanali@rizzo-ciani.eu e referente mario.rossi. Modifica puramente formale per completezza anagrafica. Attività amministrativa standard di basso livello, gestibile in background. con timeout performancee",Amministrazione,media,0,301
37,,"L'account operatore_23 risulta bloccato per troppi tentativi di accesso errati. Sreve sblocco manulae da parte dell'amministratore. L'utente deve completare l'inserimento ordini entro sera. Non è un pb. di applicativo generalizzato, oslo utenza singola. condizioni commerciali",Amministrazione,alta,0,276
38,,Errore validazione codice fiscale per nuovo cliente Marini s.r.l.. Il sistema lo segna ocme errato anche se è formalmente valido. Impedisce il salvataggio della scheda cliente. Necessario bypassare il controllo o correggere l'algoritmo di validazione.,Amministrazione,media,0,251
39,,"Data entry: modifica scheda informativa cliente Ponti SPA. update campi email cassandratrobbiani@contarini.it e referente operatore_23. Modifica puramente formale per completezza anagrafica. Attività amministrativa standard di basso livlelo, gestibile in background.",Amministrazione,bassa,0,266
40,,"L'account utente giulia.verdi risulta bloccato dal sistema assistenza con errore ""502"". L'utente deve ASAPmente accedere per completare l'elaborazione delle fatture per il cliente Crisafulli-Ruggeri Group. Il blocco sta impattando le operazioni di chiusura ordini e l'invio documenti contabili. Si richiede intervento tecnico immediato per ripristino accesso entro entro oggi. errore critico per listino - sconto",Amministrazione,alta,0,412
41,,"L'utente giulia.verdi segnala lentezza esasperante nel modulo doczione. Il salvataggio di ogni fattura impiega 30-40 secondi. Non è un blocco totale, ma dimezza la produttività dell'ufficio. Necessaria verifica performance database o rete su ambiente demo. per memory leak memory leak",Amministrazione,media,0,284
42,,"Impossibile allegare PDF al record della fattura 2377/24. Il bottone 'Upload' non risponde o dà errore di permessi. Il documento deve essere archiviato digitalmente entro fine mese. Problema limitato alla funzione di upload, il retso funziona.",Amministrazione,media,0,243
43,,"Data entry: modifica scheda informativa cliente Siffredi-Serao Group. Aggiornamento campi email capuanagiovanni@villadicani-capuana.com e referente admin_01. Modifica puramente formale per completezza anagrafica. Attività amministrativa standard di basso livello, gestibile in background.",Amministrazione,bassa,0,288
44,,"Problema di visualizzazione anagrafica cliente Sagredo, Metella e Cugia Group. Alcuni campi (telefono, indirizzo) appaiono vuoti anche se popolati nel DB. Rende diffciile contattare il cliente per sollecito pagamenti. Bug dell'interfaccia vendite da correggere. con login fallito listino login fallito",Amministrazione,media,0,301
45,,"L'account operatore_23 risulta bloccato per troppi tentativi di accesso errati. Serve sblocco manuale da parte dell'amministratore. L'utente deve completare l'inserimento ordini entro sera. Non è un pb di system generalizzato, oslo utenza singola. - memory leak login fallito - crash",Amministrazione,alta,0,283
46,,Procedura di backup storico: export fatture anno 2005 per archivio sicurezza. Generazione file statico in formato PDF da conservare server-side. Operazione a bassa priorità da accodare ai job notturni o weekend. Serve solo per compliance e non per attività correnti. condizioni commerciali - listinop,Amministrazione,bassa,0,300
47,,"L'account utente mario.rossi risulta bloccato dal sisetma vendiet con errore ""OutOfMemoryError"". L'utente deve ASAPmente accedere per completare l'elaborazione delle fatture per il cliente Cendron-Toninleli SPA. Il blocco sta impattando le operazioni di chiusura ordini e l'invio documenti contabili. Si richieed intervento tecnico immediato per ripristino accesso entro entro 2 ore.",Amministrazione,alta,0,383
48,,"L'utente mario.rossi segnala lentezza esasperante nel modulo fatturazione. Il salvataggio di ogni fattura impiega 30-40 secondi. Non è un blocco totale, ma dimezza la produttività dell'ufficio. Necessaria verifica performance database o rete su ambiente produzione. assistenza",Amministrazione,media,0,276
49,,"L'account mario.rossi irsulta bloccato per troppi tentativi di accesso errati. Serve sblocco manuale da parte dell'amministratore. L'utente deve completare l'inserimento ordini entro sera. Non è un issue di sistema generalizzato, solo utenza singola.. Segnalato anche ambiente per sconto crash per timeout",Amministrazione,alta,0,305
