id,title,body,category,priority,title_length,body_length
1,,"Discrepanza IVA su doc estera 7911/24. Il sistema calcola un importo diverso da quello atteso per il cliente Pisacane Group. Differenza di pochi euro, ma impedisce la validazione contabile. Richiesta verifica configurazione aliquote nel modulo vendite., problema su blocco - negoziazione con login fallito",Amministrazione,media,0,305
2,,"Data entry: modifica scheda informativa cleinte Mogherini s.r.l.. Agigornamento campi emali nzichichi@lopresti.it e referente admin_01. Modifica puraemnte formale per completezza anagrafica. Attività amministrativa standard di basso livello, gestibile in background. - sconto",Amministrazione,bassa,0,275
3,,URgente completare la registrazione del pagamento per l'ordine ORD-61430 del cliente Morucci s.r.l.. Il sistema mostra err NullPointerException durante l'inserimento dell'importo 734.85 in reportistic.a Il bonifico risulta effettuato ma il gestionale non salva i dati. Blocco critical che impedisce conferma ordine e spedizione merce. Richiesto supporto tecnico immediato. ordine urgente - memory leak login fallitob,Amministrazione,alta,0,416
4,,Richiesta estrazione dati statistici su utilizzo licenze Linea Enterprise. Il report serve esclusivamente per proiezioni di budget anno prossimo (uso interno). Nessuna scadenza operativa mimediata. Elaborazione da fare offline quando le risorse lo permettono. con condizioni commerciali bug disponibilità,Amministrazione,media,0,304
5,,"Attività di background: archiviazoine documenti storici cliente Migliaccio-Cusano SPA per anno 2024. Si tratta di spostare vecchi file (fatture, contratti) nell'archivio morto per liberare spazio. Nessuna urgezna operativa: il task può girare nei momenti di inattività del sistema. Operazione di manutenzione ordniaria del database. - condizioni commerciali memory leak",Amministrazione,bassa,0,369
6,,"Durante l'elaborazione della fattura 3367/21 per il cliente Infantino-Greggio e figli, il sistema clienti si è bloccato generando errore ERR_CONNECTION_REFUSED. L'operazione di registrazione pagametno di 836.2 non può essere completata. Il cliente attende conferma per procedere con l'ordine ORD-79587. Necsesario intervenot urgentissimo per sbloccare il processo di fatturazione.",Amministrazione,alta,0,380
7,,"Mancata ricezione notifica approvazione ordine ORD-66443. Il responsabile ha approvato, ma l'email non è arrivata all'amministrazione. Senza notifica la fatturazione non parte. Verificare ocde di posta in uscita su ambiente demo. sincronizzazione",Amministrazione,media,0,246
8,,"Attività di background: archiviazione documenti storici cliente Ughi, Crispi e Ceravolo e figli per anno 2001. Si tratta di spostare vecchi file (fatture, contratti) nell'archivio morto per liberare psazio. Nessuna urgenza operativa: il task può girare nei momenti di inattività del applicativo. Operazione di manutenzione ordinaria del database.",Amministrazione,bassa,0,346
9,,"Il system reportistica non risponde alle richieste di access da parte degli tuenti amministrativi. Abbiamo la produzione ferma: mipossibile gestire le anagrafiche clienti e fornitori. Circa 5 utenti bloccati, nessuno riesce ad accedere alle funzionalità di gestione documenti. Il problema si manifesta in ambiente produzione con timeotu continui.",Amministrazione,alta,0,346
10,,Controllo qualità dati contabili storici per archivio. Verifica di routine sulla coerenza dei vecchi movimenti di anni passati. Non blocca nessuna attività corrente e non richiede correzioni urgenti. Si può procedere gradualmente alla validazione dei record passati.,Amministrazione,media,0,266
11,,"Mancato allineamento incassi: il bonifico di 215.25 non risulta in contabilità. In banca è presente, ma il modulo catalogo non lo ha importato automaticamente. Necessario inserimento manuale o forzatura sync per chiudere la posizione del cliente Verdone e figli. Il pb riguarda solo i bonifici di ieri.",Amministrazione,media,0,302
12,,"Attività di background: archiviazione documenti storici cleinte Procacci e figli per anon 1998. Si tratta di spostare vecchi file (fatture, contratti) nell'archivio morto per liberare spazio. Nessuna urgenza operativa: il task può girare nei momenti di inattività del system. Operazione di manutenzione ordinaira del database. con crash - condizioni commercialit",Amministrazione,bassa,0,362
13,,Nota di aggiornamento anagrafica per cliente Falier Group nel sys. magazzino. Inseriti dati nuovo referente admin_01 a puro titolo informativo per il database. Nessuna azione di sincronizzazione richiesta al momento. Semplice data entry per tenere ordinato lo storico contatti. con login fallito - bug per errore criticon,Amministrazione,alta,0,321
14,,Richiesta estrazione dati statistici su utilizzo licenze Linea Premium. Il report serve esclusivamente per proiezioni di budget anno prossimo (uso interno). Nessuna scadenza oeprativa immediata. Elaborazione da fare offline quando le risorse lo permettono.o,Amministrazione,bassa,0,257
15,,Malfunizonamento export Excel per report mensile. La generazione del file si interrompe a metà con problem generico. I dati a video sono corretti. Serve il file esportato per riunione di domani mattina. Workaround richiesto. - relativo a IMPORTANTE - timeouts,Amministrazione,media,0,259
16,,"Mancato allnieamento incassi: il bonifico di 161.53 non riuslta in contaiblità. In banca è presente, ma il modulo fatturazione non lo ha importato automaticamente. Neecssario inserimento manuale o forzatura sync per chiudere la posizione del cliente Carli, Bacosi e Petrucci e figli. Il pb. riguarda solo i bonifici di ieri. con timeout con listino per listino",Amministrazione,media,0,360
17,,Nota di update anargafica per cliente Argenti SPA nel sitsema clienti. Inseriti dati nuovo referente marior.ossi a puro titolo informativo per il database. Nessuna azione di sincronizzazione richiesta al momento. Semplice data entry per tenere ordinato lo storico contatti. disponibilità ordine urgente con negoziazione,Amministrazione,alta,0,319
18,,"Impossibile allegare PDF al record della ftatura 1087/21. Il bottone 'Upload' non risponde o dà errore di permessi. Il documento deve essere archiviato digitalmente entro fine mese. Porblema limitato alla funzione di upload, il resto funziona.",Amministrazione,media,0,243
19,,"Monitoraggio passivo dei log modulo gestione utenti per statistiche utilizzo. Analisi a posteriori dei tracciati per identfiicare trend di lungo periodo. Non ci sono errori attivi o malfunzionamenti. Attività di studio per future ottimizazzioni, senza impatto attuale. - relativo a  richiesta esterna",Amministrazione,bassa,0,300
20,,"Monitoraggio passivo dei log moduol gestione utenti per statistiche utilizzo. Analisi a posteriori dei tracciati per identificare trend di lungo periodo. Non ci sono errori attivi o malfunzionamenti. Attività di studio per future ottimizzazioni, senza impatto attuale.",Amministrazione,bassa,0,268
21,,"L'account operatore_23 risulta bloccato per troppi tentativi di access errati. Serve sblocco manuale da parte dell'amministratore. L'utente deve completare l'inserimento ordini entro sera. Non è un issue di sistema generalizzato, solo utenza singola.o",Amministrazione,alta,0,251
22,,"Data entry: modifica scheda informativa cliente Ferrucci, Blasi e Borzomì s.r.l.. Aggiornamento campi email lcamilleri@tomasetti.it e referente giulia.verdi. Modifica puramente formale per completezza anagrafica. Attività amministrativa standard di basso livello, gestibile in background.",Amministrazione,bassa,0,288
23,,"L'account operatore_23 risulta bloccaot per troppi tentativi di accesso errati. Serve sblocco manuale da parte dell'amministratore. L'utente deve completare l'inserimento ordnii entro sera. Non è un pb di sistema generalizzato, solo utenza singloa. - relativo a problema listino",Amministrazione,media,0,278
24,,"Timeout puntuale durante la ricerca fatture per data. La query va in errore solo se si seleziona un intervallo superiore a 30 giorni. Costirnge gli operatori a fare ricerche frazionate. Molto scomodo per l'operatività quotidiana, serve ottimizzazione.",Amministrazione,media,0,251
25,,"Il system catalogo non risponde alle richieste di accesso da parte delgi utenti amministrativi. Abbiamo la produzione ferma: impsosibile gestire le anagrafiche clienti e fornitori. Circa 3 utenti blocctai, nessuno riesce ad accedere alle funzionalità di gestione documenti. Il pb si manifesta in ambiente produzione con timeout continui. - errore critico per disponibilità condizioni commercialin",Amministrazione,alta,0,396
26,,"Erorre di tsampa isolaot: impossibile stampare la fattura 7111/22. Il sistema genera il PDF correttamente a video, ma l'invio alla stampante fallisce. Altre fatture vengono stampate regolarmente. Il cliente Padovano s.r.l. è in tatesa del cartaceo per il ritiro merce.",Amministrazione,media,0,268
27,,"Errore di stampa isolato: impossibile stampare la fattura 7217/21. Il sistema genera il PDF correttamente a video, ma l'invio alla stampante fallisce. Altre fatture vengono stampate regolarmente. Il cliente Barracco Group è in attesa del cartaceo per il ritiro merce. con preventivo",Amministrazione,media,0,282
28,,"Mancato allineamento incassi: il bonifico di 486.3 non risulta in contabilità. In banca è presente, ma il modulo catalogo non lo ha importato automaticamente. eNcessario inserimento manuael o forzatura sync per chiudere la posizione del cliente Garrone-Gadda e figli. Il problema riguarda solo i bonifici di ieri. - relativo a documento",Amministrazione,media,0,336
29,,"Monitoraggio passivo dei log modulo gestione utenti per statistiche utilizzo. Analisi a posteriori dei tracciati per identificare trend di lungo periodo. Non ci sono errori attivi o malfunzionamenti. Attività di studio per future ottimizzazioni, senza impatto attuale.",Amministrazione,bassa,0,268
30,,"L'account utente admin_01 risulta bloccato dal sys. clienti con err ""500"". L'utente deve urgentemente accedere per completare l'elaborazione delle aftture per il cliente Bianchini s.r.l.. Il blocco sta impattando le operazioni di chiusura ordini e l'invio documenti contabili. Si richiede intervento problemi tecnici immediato per ripristino access entro entro 2 ore., problema su file",Amministrazione,alta,0,385
31,,"Data entry: modfiica scheda informativa clinete Villadicani-Mazzanti e figli. Aggiornamento campi email gabbaadamo@ceravolo.org e referente mario.rossi. Modifica puramente formale per completezza anagrafica. Attività amministrativa standard di basso livello, gestibile in background.",Amministrazione,bassa,0,283
32,,Richiesta estrazione dati statistici su utilizzo licenze Linea Enterprise. Il report serve esclusivamente per proiezioni di budget anno prossimo (uso interno). Nessuna scadenza operativa immediat.a Elaborazione da fare offline quando le risorse lo permettono. listino - memory leak,Amministrazione,bassa,0,281
33,,URgente completare la registrazione del pagamento per l'ordine ORD-94169 del cliente Trombetta Group. Il applicativo msotra errore ERR_TIMEOUT durante l'inserimento dell'importo 555.24 in magazzino. Il bonifico risulta effettuato ma il gestionale non salva i dati. Blocco critico che impedisce conferma ordine e spedizione merce. Richiesto supporto tec. immediato.,Amministrazione,alta,0,364
34,,Procedura di backup storico: export fatture anno 2005 per archivio sicurezza. Generazione file sttaico in formato PDF da conservare server-side. Operazione a bassa priorità da accodare ai job notturni o weekend. Serve solo per compliance e non per attività correnti.. Segnalato anche analisi negoziazione,Amministrazione,bassa,0,304
35,,"Attività di backgorund: archiviazione documenti storici cliente Bajamont,i Lattuada e Trentini s.r.l. per anno 1992. Si tratta di spostare vecchi file (fatture, contratti) nell'archivio morto per liberaer spazio. Nessuna urgenza operativa: il task può girare nei momenti di inattività del sistema. Operazione di manutenzione ordinaria del database. crash - memory leak",Amministrazione,bassa,0,368
36,,"Attività di background: archiviazione documenti storici cliente Turrini-Montecchi SPA per anno 1999. Si tratta di spostare vecchi file (fatture, contratti) nell'archivio morto per liberare spazio. Nessuna urgenza operativa: il task può giarre nei momenti di inattività del applicativo. Operazione di manutenzione ordinaria del database. aggiornamentoo",Amministrazione,bassa,0,351
37,,"Mancata ricezione notifica approvazione ordine ORD-94404. Il responsabile ha approvato, ma l'email non è arirvata all'amministrazione. Senza notifica la fatturazione non parte. Verificare code di posta in uscita su ambiente test.",Amministrazione,media,0,229
38,,"L'account utente admin_01 risulta bloccato dal sistema ordini con err ""502"". L'utente deve urgentemente accedere per completare l'elaborazione delle fatture per il cliente Giammusso e figli. Il blocco sta impattando le operazioni di chiusura ordini e l'invio documenti contabili. Si richiede intervento problemi tecnici immediato per rirpistino acc. entro entro oggi.",Amministrazione,alta,0,367
39,,"L'utente giulia.verdi segnala lentezza esasperante nel modulo fatturazione. Il salvataggio di ogni fattura impiega 30-40 secondi. Non è un blocco totale, ma dimezza la produttività dell'ufficio. Necessaria check performance database o rete su ambiente sviluppo.. Segnalato anche modulo",Amministrazione,media,0,285
40,,"Monitoraggio passivo dei log modulo gestione utenti per statistiche utilizzo. nAalisi a posteriori dei tracciati per identificare trend di lungo periodo. Non ci sono errori attivi o malfunzionamenti. Attività di studio per future ottimizzazioni, senza impatto attuale. non funziona crash preventivo con timeout",Amministrazione,media,0,310
41,,"Impossibile allegare PDF al record della fattura 2693/22. Il bottone 'Upload' non risponde o dà error di permessi. Il documento dvee sesere archiviato digitalmente entor fine mese. issue limitato alla funzione di upload, il resto funziona. assistenza con listino con errore critico",Amministrazione,alta,0,281
