id,title,body,category,priority,title_length,body_length
1,,Malfunzionamento export Excel per report mensile. La generazione del file si interrompe a metà con errore generico. I dati a vidoe sono corretti. Serve il file esportato per riunione di domani mattina. Workaround richiesto. - sconto con login fallito con sincronizzaziones,Amministrazione,media,0,272
2,,Proposta di manutenzione ordinaria: pulizia account inattivi da lungo periodo. Lista di 9 utenti che non accedono da mesi. Attività di igiene del database da schedulare come task di routine. Nessun impatto sugli utenti attivi o sul servizio di produzione.i,Amministrazione,bassa,0,256
3,,"error di stampa isolato: impsosibile stampare la fatt. 6746/23. Il sistema genera il PDF correttamente a video, ma l'invio alla stampante fallisce. Altre fatture vengono stampate regolarmente. Il cliente Aloisio, Gregori e Vanvitelli Group è in attesa del cartaceo per il ritiro merce. - memory leak per ordine urgentem",Amministrazione,alta,0,319
4,,"Discrepanza IVA su fattura estera 7683/23. Il sys calcola un importo diverso da quello atteso per il cliente Federici-Capuana s.r.l.. Differenza di pochi euro, ma impedisce la validazione contabile. Richiesta verifica configurazione aliquote nel modulo cataolgo.. Segnalato anche ordine",Amministrazione,media,0,286
5,,Richeista estrazione dati statistici su utilizzo licenze Linea Basic. Il report serve esclusivamente per proiezioni di budget anno prossimo (uso intern)o. Nessuna scadenza operativa immediata. Elaborazione da fare offline quando le risorse lo permettono. - relativo a  ringraziamo sincronizzazione,Amministrazione,bassa,0,297
6,,URgente completare la registrazione del pagamento per l'ordine ORD-68588 del cliente Baglioni Group. Il sys mostra errore 503 durante l'inserimento dell'importo 366.22 in catalogo. Il bonifico risulta effettuato ma il gestionale non salva i dati. Blocco critical che impedisce conferma ordine e spedizione merce. Richiesto supporto tecnico immediato.r,Amministrazione,alta,0,351
7,,"Errore validazione codice fiscale per nuovo cliente Brunello, Lcuiani e Mascheroni Group. Il applicativo lo segna come errato anche se è formalmente valido. Impedisce il salvataggio della scheda cliente. Necessario bypassare il controllo o correggere l'algoritmo di validazione. con preventivo memory leaki",Amministrazione,media,0,306
8,,"Data entry: modiifca scheda informativa lciente Gaito SPA. Aggiornamento campi email ueinaudi@parmitano-ostinelli.com e referente admin_01. Modifica puramente formale per completezza anagrafica. Attività amministrativa standard di basso livello, gestibile in background.",Amministrazione,bassa,0,270
9,,"Il sistema magazzino non risponde alle richieste di accesso da parte degli utenti amministrativi. Abbiamo la produzione ferma: impossibile gestire le anagrafiche clienti e fornitori. Circa 7 utenti bloccati, nessuno riesce ad accedere alle funzionaliàt di gestione documenti. Il problema si manifesta in ambiente pre-produzione con timeout contiuni.",Amministrazione,alta,0,349
10,,error vaildazione codice fiscale per nuovo cliente Ferrazzi s.r.l.. Il sistema lo segna come errato anche se è formalmente valido. Impedisce il salvataggio della scheda cliente. Necessario bypassare il controllo o correggere l'algoritmo di validazione. - listino - preventivo,Amministrazione,media,0,275
11,,"Discrepanza IVA su fattura estera 4960/2.1 Il system calcola un importo diverso da quello atteso per il cliente Brancaccio-Vecellio s.r.l.. Differenza di pochi euro, ma impedisce la validazione contabile. Richiesta verifica configurazione aliquote nel modulo vendite.. Segnalato anche problema",Amministrazione,media,0,293
