id,title,body,category,priority,title_length,body_length
1,Timeout ricerca: impossibile filtrare fatture > 30 giorni,Proposta di manutenzione ordinaria: pulizia account inattivi da lungo periodo. Lista di 10 utenti che non accedono da mesi. Attività di igiene del database da schedulare cmoe task di routine. Nessun impatto sugli utenti attivi o sul servziio di produzione.,Amministrazione,media,57,256
2,Backup: storico fatture 1997,"Data entr:y modifica scheda informativa cliente Pisacane, Trussardi e Srafaf SPA. update campi email gbeccheria@bombieri.eu e referente admin_01. Modifica puramente formale per completezza anagrafica. Attività amministrativa standard di basso livello, gestibile in background.",Amministrazione,bassa,28,276
3,Monitoraggio: log modulo utenti (nessun errore) login fallito,"Il sistema ordini non risponde alle richieste di accesso da parte degli utenti amministrativi. Abbiamo la produzione ferma: impossiible gestire le anagrafiche clienti e fornitori. Circa 6 utenti bloccati, nessuno riesce ad accedere alle funzionalità di gestione documenti. Il pb. si manifesta in ambiente test con timeout continui. - relativo a non funziona",Amministrazione,alta,61,357
4,Manutenzione: pulizia account inattivi - login fallito per login fallito,Nota di aggiornamento anagrafica per cliente Grasso-Geraci SPA nel system ordini. Inseriti dati nuovo referente admin_01 a puro titolo informativo per il database. Nessuna azione di sincronizzazione rihciesta al momento. Semplice data entry per tenere ordinato lo storico contatti. per bug con sconto,Amministrazione,media,72,300
5,Manutenzione: pulizia account inattivi,"Monitoraggio passivo dei log modulo gestione utenti per statistiche utilizzo. Analisi a posteriori dei tracciati per identificare trend di lungo periodo. Non ci sono errori attivi o malfunzionamenti. Attività di studio per ufture ottimizzazioni, senza impatto attuale.. Segnalato anche accesso con memory leak disponibilità",Amministrazione,bassa,38,323
6,Rallentamento fatturazione: salvataggio impiega 40 secondi (troppo) per sincronizzazione,Malfunzionamento export Excel per report mensile. La generazione del file si interrompe a metà con error generico. I dati a video sono corretti. Serve il file esportato per riunione di domain mattina. Workaround richiesto. con bug ordine urgente per memory leak,Amministrazione,alta,88,261
7,Backup: storico fatture 2005 con sconto sconto,"Mancato allineamento incassi: il bonifico di 840.74 non risulta in contabilità. In banca è presnete, ma il modulo vendite non lo ha importato automaticamente. Necessario inserimento manuale o forzatura sync per chiudere la posizione del cliente Zloa-Guglielmi e figli. Il problema riguarda solo i bonifici di ieri. - relativo a contattare supportof",Amministrazione,media,46,348
8,Batch: consolidamento dati contabili performance,Procedura di backup storico: export fatture anno 9188 per archivio sicurezza. Generazione file statico in formato CSV da cosnervare server-side. Operazione a bassa priorità da accodare ai job notturni o weekend. Serve solo per compilance e non per attività correnti. aggiornamenton,Amministrazione,bassa,48,281
9,Batch: consolidamento dati contabili,"Discrepanza IVA su fattura estera 6297/20. Il sistema calcola un importo diverso da quello atteso per il cliente Mercalli Group. Differenza di pochi euro, ma impedisce la validazione contabil.e Richiesta check configurazione aliquote nel modulo magazzino.. Segnalato anche modulo con errore critico con condizioni commercialic",Amministrazione,alta,36,326
10,Monitoraggio: log modulo utenti (nessun errore),"Attività di background: archiviazione documenti storici cliente Bianchi Group per anno 2003. Si tratta di spostare vecchi flie (fatture, conrtatti) nell'archivio morto per ilberare spazio. Nessuna urgenza operativa: il task può girare nei momenti di inattività del sistema. Operazione di manutenzione ordinaria del database. crash per sincronizzazionev",Amministrazione,media,47,352
