id,title,body,category,priority,title_length,body_length
1,,"Timeout puntuale durante la ricerca fatture per data. La query va in problem solo se si seleziona un intervallo superiore a 30 giorni. Costringe gli operatori a fare ricerche frazionate. Molto scomodo per l'operatività quotidiana, serve ottimizzazione. per sincronizzazione",Amministrazione,media,0,273
2,,Nota di aggiornamento anagrafica per cliente Caruso SPA nel sys ordini. Inseriti dait nuovo referente mario.rossi a puro titolo informativo per il database. Nessuna azione di sincronizzazione richiesta al momento. Semplice data entry per tenere ordinato lo storico contatti. - relativo a documento per performance con negoziazione con sincronizzazioned,Amministrazione,bassa,0,352
3,,urgent completare la registrazione del pagamento per l'ordine ORD-28297 del cliente Leopardi-Broschi SAP. Il sistema mostra err. SQL_ERROR_1045 durante l'inserimento dell'importo 1343.52 in ordini. Il bonifico risulta effettuato ma il gestionale non salva i dati. Bolcco critico che impedisce conferma ordine e spedizione merce. Richiesto supporto problemi tecnici immediato.,Amministrazione,alta,0,375
4,,"Mancato allineamento incassi: il bonifico di 1216.71 non risulta in contabilità. In banca è presente, ma il modulo reportistica non lo ha importato automaticamente. Necessario inserimento manuale o forzatura sync per chiudere la posiizone del cliente Gelli-Montanariello s.r.l.. Il problema riguarda solo i bonifici di ieri.e",Amministrazione,media,0,325
5,,Proposta di manutenzione ordinaria: pulizia account inattivi da lungo periodo. Lista di 1 utenti che non accedono da mesi. Attiviàt di igiene del database da schedulare come task di routine. Nessun impatto sugli utenti attivi o sul servizio di produzione. - relativo a utente,Amministrazione,bassa,0,275
6,,"Durante l'elaborazione della fatt. 8397/23 per il cliente Caruso, eSrao e Pausini SPA, il system ordini si è bloccato generando errore ERR_CONNECTION_REFUSED. L'operazione di registrazione pagamento di 56.24 non può essere completata. Il cliente attende conferma per procedere con l'ordine ORD-71915. Necessario intervento urgente per sbloccare il processo di fatturazione.",Amministrazione,alta,0,373
7,,"Impossibile allegare PDF al record della fattura 7065/20. Il bottone 'Upload' non risponde o dà bug di permessi. Il documento edve essere archiviato digitalmente entro fine mese. pb limitato alla funzione di upload, il resto funziona.",Amministrazione,media,0,234
8,,"Monitoraggio passivo dei log modulo gestione utenti per statistiche utilizzo. Analisi a posteriori dei tracciati per identificare trend di lunog periodo. Non ci sono errori attivi o malfunzionament.i Attività di studio per future ottimizzazioni, senza impatto attuale.t",Amministrazione,bassa,0,269
9,,urgent completare la registrazione del pagamento per l'ordine ORD-50336 del cliente Fittipaldi e figli. Il sistema mostra err. 504 durante l'inserimento dell'importo 491.66 in fatturazione. Il bonifico risulta effettuato ma il gestionale non salva i dati. Blocco critico che impedisce ocnferma ordien e spedizione merce. Richiesto supproto tecnico immediato.. Segnalato anche contattare supporto,Amministrazione,alta,0,395
10,,"L'utente operatore_23 segnala lentezza esasperante nel modulo doczione. Il salvataggio di ogni fattura impiega 30-40 seocndi. Non è un blocco totale, ma dimezza la produttività edll'ufficio. Necessaria check performance database o rete su ambiente demo. con negoziazione memory leak per listino",Amministrazione,media,0,294
