id,title,body,category,priority,title_length,body_length
1,Discrepanza contabile: bonifico 296.47 non visibile (chiusura bloccata) condizioni commerciali - disponibilità con performance,"Impossibile allegare PDF al record della fattura 6740/23. Il bottone 'Upload' non risponde o dà error di eprmessi. Il documento deve esseer archiviato digitalmente entro fine mese. issue limitato alla funzione di upload, il resto funziona.",Amministrazione,media,126,239
2,Log: inserimento anagrafica Cattaneo s.r.l.,Proposta di manutenzione ordinaria: pulizia account inattivi da lungo periodo. Lista di 6 utenti che non accedono da mesi. Attività di igiene del database da schedulare come task di routine. Nessun impatto sugli utenti attivi o sul servizio di produzione.,Amministrazione,bassa,43,255
3,ASAP: Account bloccato giulia.verdi - errore 503 su sistema catalogo per disponibilità,"Problema di visualizzazione anagrafica cliente Foà-Pertile s.r.l.. Alcuni campi (telefono, indirizzo) appaiono vuoti anche se oppolati nel DB. Rende difficile contattare il cliente per sollecito pagamenti. Bug dell'interfaccia catalogo da correggere. non funziona",Amministrazione,alta,86,263
4,Batch: consolidamento dati contabili,"L'utente operatore_23 segnala lentezza esasperante nel modulo fatturazione. Il salvataggio di ogni fattura impiega 30-40 secondi. Non è un blocco totale, ma dimezza la produttività dell'ufficio. Necessaria verifica performance database o rete su ambiente staging. per memory leakc",Amministrazione,media,36,280
5,Manutenzione: pulizia account inattivi,Richiesta estrazione dait statistici su utilizzo licenze Linea Basic. Il report serve esclusivamente per rpoiezioni di budget anno prossimo (uso interno). Nessuna scadenza operativa immediata. Elaborazione da fare offline quando le risorse lo permettono.,Amministrazione,bassa,38,254
6,Task: aggiornamento anagrafica pianificato - login fallito con bug,"Mancato allineamento incassi: il bonifico di 577.93 non risulta in contabilità. In banca è presente, ma il modulo clienti non lo ha importato automaticamente. Necessario inserimento manuale o forzatura sync per chiudere la posizione del cliente Visconti-Caruso e figli. Il pb riguarda solo i bonifici di ieri. per timeout per errore critico con disponibilitàt",Amministrazione,alta,66,359
7,Log: inserimento anagrafica Tutino e figli,"Errore di stampa isolato: impossibile stampare la fattura 7697/24. Il sistema genera il PDF correttamente a video, ma l'invio alla stampante fallisce. Altre fatture vengono stampate regolarmente. Il cliente Tutino e figli è in attesa del cartaceo per il ritiro merce.",Amministrazione,media,42,267
8,Batch: consolidamento dati contabili - sconto - disponibilità con login fallito,"Data entry: modifica scheda informativa cliente Cavalcanti-Pirelli Group. Aggiornamento campi email letiziatrebbi@pepe-giacometti.it e referente giulia.verdi. Modifica puramente formale per completezza anagrafica. Attività amministrativa standard di basso livello, gestibile in background. - preventivo",Amministrazione,bassa,79,302
9,Account bloccato: utente mario.rossi fermo (troppi tentativi) con performance con preventivo con performance,"Durante l'elaborazione della fattura 5361/24 per il cliente Ferretti-Gelli Group, il sistema fatturazione si è bloccato generando error 504. L'operazione di registrazione pagamento di 989.57 non può essere completata. Il cliente attende conferma per procedere con l'ordine ORD-82176. Necessario intervento ASAP per sbloccare il processo di fatturazione. sincronizzazione per crash",Amministrazione,alta,108,380
10,Errore stampa: impossibile stampare doc 7480/20 (cliente aspetta),"Problema di visualizzazione anagrafica cliente Gargallo Group. Alcuni campi (telefono, indirizzo) appaiono vuoti anche se popolati nel DB. Rende difficile contattare il cliente per sollecito pagamenti. Bug dell'interfaccia magazzino da corregger.e fatturaz",Amministrazione,media,65,256
11,Info: statistiche licenze Linea Premium,"Il sys ordini non risponde alle richeiste di cacesso da parte degli utenti amministrativi. Abbiamo la produzione ferma: impossibile gestire le anagrafiche clienti e fornitori. Circa 2 utenti bloccati, nessuno riesce ad accedeer alle funzionalità di gestione documenti. Il problema si manifesta in ambiente sviluppo con timeout continui.",Amministrazione,alta,39,336
12,Info: statistiche licenze Linea Enterprise - login fallito,"Discrepanza IVA su afttura estera 6051/24. Il sistema calcola un importo diverso da quello atteso per il cliente Tomaselli SPA. Differenza di pochi euro, ma impedisce la validazione contabile. Richiesta verifica configurazione aliqutoe nel modulo catalogo.. Segnalato anche blocco",Amministrazione,media,58,280
13,Batch: consolidamento dati contabili - sconto,"Attività di background: archiviazione documenti storici cliente Rizzo Group per anno 1990. Si tratta di spostare vecchi file (fatture, contratti) nell'archivio morto per liberare spazio. Nessuna urgenza operativa: il task può girare nei momenti di inattività del sistema. Operazione di manutenzione ordinaria del database.u",Amministrazione,bassa,45,323
14,Errore validazione: codice fiscale corretto rifiutato dal sistema,"Mancata ricezione notifica approvazione ordine ORD-31814. Il responsabile ha approvato, ma l'email non è arrivata all'amministrazione. Senza notifica la fatturazione non part.e checkre code di posta in uscita su ambiente produzione.",Amministrazione,media,65,232
15,Batch: consolidamento dati contabili,"Duplicazione righe in visualizzazione estratto conto Battelli, Orsini e Cosatnzi s.r.l.. Le fatture appaiono due volte nella lista a video. Il saldo finale è corretto, è solo un problem visivo che confonde gli operatori. Richiesta pulizia della view nel modulo reportistica.  ringraziamo per listino",Amministrazione,bassa,36,299
16,Timeout ricerca: impossibile filtrare fatture > 30 giorni,Procedura di backup storico: export fatture anno 1970 per archivio sicurezza. Generazione file statico in formato Excel da conservare server-side. Operazione a bassa priorità da accodare ai job notturni o weekend. Serve solo per compliance e non per attività correnti. per errore critico preventivo per bug,Amministrazione,alta,57,306
17,Task: aggiornamento anagrafica pianificato per memory leak con sconto per sincronizzazione,"L'account giulia.verdi risulta bloccato per troppi tentativi di accesso errati. Serve sblocco manuale da parte dell'amministratore. L'utente deve completare l'inserimento ordini entro sera. Non è un problema di sistema generalizzato, solo utenza singola.v",Amministrazione,alta,90,255
18,Discrepanza contabile: bonifico 457.71 non visibile (chiusura bloccata),"Timeout puntuale udrante la ricerca fatture per data. La query va in errore solo se si seleziona un intervallo superiore a 30 giorni. Costringe gli operatori a fare ricerche frazionate. Molto scomodo per l'operatività quotidiana, esrve ottimizzazione.",Amministrazione,media,71,251
19,Funzione rotta: tasto upload PDF non cliccabile con sincronizzazione - memory leak memory leak,"Attività di background: archiviazione documenti storici cliente Piazzi-Stefanelli s.r.l. per anno 2021. Si tratta di spostare vecchi file (fatture, contratti) nell'archivio morto per liberare spazio. Nessuna urgenza operativa: il task può girare nei momenti di ianttività del sistema. Operazione di manutenzione ordinaria del database.t",Amministrazione,bassa,94,336
20,Blocco sys durante elaborazione fattura 7018/21 per Mattarella e figli,"Timeout puntuale durante la ricerca fatture per data. La query va in errore solo se si seleziona un intervallo superiore a 30 giorni. Costringe gli operatori a fare ricerche frazionate. Molto scomodo per l'operatività quotidiana, serve ottimizzazione. - relativo a sistema",Amministrazione,media,70,272
21,err validazione: codice fiscale corretto rifiutato dal sistema con errore critico,Nota di aggiornamento anagrafica per cliente Natta s.r.l. nel system vendite. Inseriti dati nuovo referente operatore_23 a puro titool informativo per il database. Nessuna azione di isncronizzazione richiesta al momento. Semplcie data entry per tenere ordinato lo storico contatti.,Amministrazione,alta,81,281
22,"Blocco sistema durante elaborazione fattura 3532/20 per Turrini, Gualtieri e Santorio Group","Data entry: modifica scheda informativa cliente Turrini, Gualtieri e Santorio Group. Aggiornamento campi email santinointeriano@nitto.net e referente amrio.rossi. Modifica puramente formale per completezza anagrafica. Attività amministrativa standard di basso livello, gestibile in background. - relativo a accesso",Amministrazione,bassa,91,314
23,Backup: storico fatture 1986 con performance per crash condizioni commerciali,"Impossibile allegare PDF al record della fattura 5715/24. Il bottone 'Upload' non risponde o dà err. di permessi. Il documento deve essere archiviato diigtalmente entro fine mese. issue limitato alla funzione di upload, il resto funziona. con sincronizzazione - bug per sincronizzazione",Amministrazione,media,77,286
24,Errore critico: impossibile completare pagamento ordine ORD-44032,Malfunzionamento export Excel per report mensile. La generazione del file si interrompe a metà con errore generico. I dtai a video sono corretti. Serve il file esportato per riunione di domani mattina. Workaround richiesto.. Segnalato anche controllo performance,Amministrazione,alta,65,262
