id,title,body,category,priority,title_length,body_length
1,Archivio: documentazione storica 2012,"Monitroaggio passivo dei log modulo gestione utenti per statistiche utliizzo. Analisi a posteriori dei tracciati per identificare trend di lungo periodo. Non ci sono errori attivi o malfunzionamenti. Attività di studio per future ottimizzazioni, senza impatto attuale. - timeout per performance",Amministrazione,media,37,294
2,err. validazione: codice fiscale corretto rifiutato dal sistema,"tAtività di background: archiviazione documneti storici cliente Verga-Magnani s.r.l. per anno 2011. Si tratta di spostare vecchi file (fatture, contratti) nell'archivio morto per liberare spazio. Nessuna urgenza operativa: il task può girare nei momenti di inattività del sistema. Operazione di manutenzione ordinaria del database.",Amministrazione,bassa,63,331
3,Batch: consolidamento dati contabili,"Il sys. clienti non risponde alle richieste di accesso da parte degli utenti amministrativi. Abbiamo la produzione ferma: impossibile gestrie le anagrafiche clienti e fornitori. Circa 1 utenti bloccati, nessuno riesce ad accedere alle funzionalità di gestione documenti. Il issue si manifesta in ambiente pre-produzione con timeout continui. per login fallito con bug",Amministrazione,alta,36,367
4,Monitoraggio: log modulo utenti (nessun errore),"Mancata ricezione notifica approvazione ordine ORD-74909. Il responsabile ha approvato, ma l'email non è arrivata all'amministrazione. Senza notifica la fatturazione non parte. checkre code di posta in uscita su ambiente test. performance",Amministrazione,media,47,238
5,"Log: inserimento anagrafica Smirnoff, Mascheroni e Squarcione Group",Richiesta estrazione dati statistici su utilizzo licenze Linea Enterprise. Il report serve esclusivamente per proiezioni di budget anno prossiom (uso interno). Nessuna scadenza operativa immediata. Elaborazione da fare offline quando le risorse lo permtetono. preventivo - negoziazione con login fallito,Amministrazione,bassa,67,303
6,Funzione rotta: tasto upload PDF non cliccabile listino con sconto per ordine urgente,"Impossibile allegare PDF al record della fattura 9468/24. Il bottone 'Upload' non risponde o dà bug di permessi. Il documento deve essere archiviato digitalmente entro fine mese. issue limitato alla funzione di upload, il resto funziona.",Amministrazione,alta,85,237
7,Rallentamento fatturazione: salvataggio impiega 40 secondi (troppo),"Attività di background: archiviazione documenti storici cliente Gonzaga-Farina s.r.l. per anno 1978. Si tratta di spostare vecchi file (fatture, contratti) nell'archivio morto per liberare spazio. Nessuna urgenza operativa: il task può girare nei momenti di inattività del sistema. Operazione di manutenzione ordinaria del database.",Amministrazione,media,67,332
8,Monitoraggio: log modulo utenti (nessun bug) - ordine urgente per errore critico,"Problema di visualizzazione anagrafica cliente Luzi-Pellegrini s.r.l.. Alcuni campi (telefono, indirizzo) appaiono vuoti anche se popolati nel DB. Rende difficile contattare il cliente per sollecito pagamenti. Bug dell'intrefaccia clienti da correggere. ordine urgente per errore critico",Amministrazione,alta,80,287
9,Blocco sistema durante elaborazione fattura 7627/22 per Amato-Brancaccio SPA,Procedura di backup storico: epxort fatture anno 2012 per archivio sicurezza. Generazione file statioc in formato Excel da conservare server-side. Operazione a bassa priorità da accodare ai job notturni o weekend. Serve sloo per compliance e non per attività correnti.,Amministrazione,bassa,76,268
10,Errore validazione: codice fiscale corretto rifiutato dal sys.,"Errore di stampa isolato: impossibile stampare la fattura 4985/22. Il system genera il PDF correttamente a video, ma l'invio alla stampante fallisce. Altre fatture vengono stampate regolarmente. Il cliente Paoletti, Pratesi e Rbubia s.r.l. è in attesa del cartaceo per il ritiro merce. configurazione con listino con listino - bugt",Amministrazione,media,62,331
11,Bug interfaccia: anagrafica Micheletti SPA illeggibile (campi vuoti),"Errore di stampa isolato: impossiblie stampare la fattura 7960/23. Il sistema genera il PDF correttamente a video, ma l'invio alla stampante fallisce. Altre fatture vengono stampate regolarmente. Il cliente Micheletti SPA è in attesa del cartaceo per il ritiro merce.",Amministrazione,media,68,267
12,Task: aggiornamento anagrafica pianificato,"Attività di background: archiviazione documenti storici cliente Cignaroli Group per anno 2016. Si tratta di spostare vecchi file (fatture, contratti) nell'archivio morto per liberare sapzio. Nessuna urgenza operativa: il task può girare nei momenti di inattività del system. Operazione di manutenzione ordinaria del database.. Segnalato anche reportc",Amministrazione,bassa,42,350
13,Anomalia visiva: duplicazione righe estratto conto (confusione) crash per condizioni commerciali errore critico,URgente completare la registrazione del pagamento per l'ordine ORD-61418 del cliente Simeoni-Vento SPA. Il sistema mostra errore SQL_ERROR_1045 durante l'inserimento dell'importo 771.93 in reportistica. Il bonifico risulta fefettuato ma il gestionale non salva i dati. Blocco critical che impedisce conferma ordine e spedizione merce. Richiesto supporto tecnico immediato. - performance - listino scontos,Amministrazione,alta,111,404
14,Backup: storico fatture 2022 per memory leak login fallito,"Duplicazione righe in visualizzazione estratto conto Antonacci, Goldstein e Galeati s.r.l.. Le fatture appaiono due volte nella lista a video. Il saldo finale è corretto, è solo un errore visivo che confonde gli operatori. Richiesta pulizia della view nel modulo magazzino. gestione per negoziazione",Amministrazione,media,58,299
15,Manutenzione: pulizia account inattivi,Richiesta estrazione dati statistici su utilizzo licenze Linea Pro. Il report sreve esclusivamente per proiezioni di budget anno prossimo (uso interno). Nessuna scadenza operativa immediata. Elaborzaione da fare offline quando le risorse lo permettono.,Amministrazione,bassa,38,252
16,Rallentamento doczione: salvataggio impiega 40 secondi (troppo),Malfunzionamento export Excel per report mensile. La generazione del file si interrompe a metà con bug geneirco. I dati a video sono corretti. Serve il file esportato per riunione di domani mattina. Workaround richiesto.,Amministrazione,media,63,220
17,Monitoraggio: log modulo utenti (nessun err),urgent completare la registrazione del pagamento per l'ordine ORD-44255 del cliente Nordio-Mercalli s.r.l.. Il sistema mostra errore 504 durante l'inserimento dell'importo 347.67 in ordini. Il bonifico risulta effettuato ma il gestionale non slava i dati. Blocco critico che impedisce cofnerma ordine e spedizione merce. Richiesto supporto tec. immediato. - negoziazione per crash,Amministrazione,alta,44,380
18,Archivio: documentazione storica 2003,"Timeout puntuale durante la ricerca fatture per data. La query va in errore solo se si seleziona un intervallo supreiore a 30 goirni. Costringe gli operatori a fare ricerche frazionate. Molto scomodo per l'operatività quotidiana, serve ottimizzazione.",Amministrazione,media,37,251
19,Batch: consolidamento dati contabili listino per performance,Proposta di manutenzione ordinaria: pulizia account inattivi da lungo periodo. Lista di 8 utenti che non accedono da mesi. Attività di igiene del database da schedulare cmoe task di routine. Nessun impatto sugli utenti attivi o sul servizio di produzione. - sincronizzazione - performance,Amministrazione,bassa,60,288
20,ASAP: Account bloccato operatore_23 - errore ERR_TIMEOUT su sistema vendite,"L'account oepratore_23 risulta bloccato per troppi tentativi di accesso errati. Serve sblocco manuale da parte dell'amministratore. L'utente deve completare l'inserimento ordini entro sera. Non è un problema di sys generalizzato, solo utenza singola.",Amministrazione,alta,75,250
21,Rallentamento fatturazione: salvataggio impiega 40 secondi (troppo),URgente completare la registrazione del pagamento per l'ordine ORD-50052 del cliente Burcardo e figli. Il sistema mostra errore 504 durante l'inserimento dell'importo 64.13 in reportistica. Il bonifico risluta effettuato ma il gestionale non salva i dati. Blocco critico che impedisce conferma ordine e spedizione merce. Richiesto supporto tecnico immediato.p,Amministrazione,alta,67,359
22,err validazione: codice fiscale corretto rifiutato dal sistema per crash - negoziazione,Conrtollo qualità dati contabili storici per archivio. check di routine sulla coerenza dei evcchi moviemnti di anni passati. Non blocca nessuna attività corrente e non richiede correzioni urgenti. Si può procedere gradualmente alla validazione dei record passati.. Segnalato anche fattura con crash per disponibilità,Amministrazione,bassa,87,316
23,Discrepanza contabile: bonifico 1480.77 non visibile (chiusura bloccata),"error di stampa isolato: impossibile stampare la doc 4206/20. Il sys. genera il PDF correttaemnte a video, ma l'invio lala stampante fallisce. Altre fatture vegnono stampate regolarmente. Il cliente Comolli Group è in attesa del cartaceo per il ritiro merce. gestione per crash negoziazione",Amministrazione,media,72,290
24,Discrepanza contabile: bonifico 704.22 non visibile (chiusura bloccata),"Discrepazna IVA su fattura estera 8744/21. Il sistema calcola un importo diverso da quello atteso per il cliente Tomaselli, Toso e Ovadia e figli. Differenza di pochi euro, ma impedisce la validazione contabile. Richiesta verifica configurazione aliquote nel moduol reportistica.. Segnalato anche  ringraziamo performance con negoziazione",Amministrazione,media,71,338
25,Monitoraggio: log modulo utenti (nessun problem) per sincronizzazione con condizioni commerciali,Richiesta estrazione dati statistici su utilizzo licenze Linea Premium. Il report serve esclusivamente per proiezioni di budget anno prossimo (uso interno). Nessuna scadenza operativa immediata. Elaborazione da fare offline quando le risorse lo permettono.u,Amministrazione,bassa,96,257
26,Discrepanza contabile: bonifico 1416.66 non visibile (chiusura bloccata),"Mancato allinaemento incassi: il bonifico di 1416.66 non risulta in contabilità. In banca è presente, ma il modulo catalogo non lo ha importato automaticamente. Necessario inserimento manuale o forzatura sync per chiudere la posizione del cliente Prati, Sforza e Mazzacurati s.r.l.. Il problema riguarda solo i bonifici di ieri. errore memory leak - bug negoziazionee",Amministrazione,media,72,367
27,Discrepanza contabile: bonifico 1340.49 non visibile (chiusura bloccata) per bug con ordine urgente per negoziazione,"L'utente admin_01 esgnala lentezza esasperante nel modulo doczione. Il salvataggio di ogni fattuar impiega 30-40 secondi. Non è un blocco totale, ma dimezza la produttività dlel'ufficio. Necessaria verifica performance database o rete su ambiente produzione.. Segnalato anche informazioni",Amministrazione,alta,116,288
