id,title,body,category,priority,title_length,body_length
1,,"Controllo qualità dati contabili storici per archivio. Verifica di routine uslla coerenza dei vecchi movimenti di anni passati. Non blocca nessuna attività corrente e non richiede correzioni urgenti. Si può procedere gradualmente alla validazione dei recodr passati., problema su account - sconto per sconto con condizioni commercialiv",Amministrazione,media,0,335
2,,Procedura di backup storico: export fatture anno 2007 per archivio sicurezza. Generazione file statico in formato XML da conservare server-side. Operazione a bassa priorità da accodare ai job notturni o weekend. Serve solo per compliance e non per attività correnti. ambiente,Amministrazione,bassa,0,275
3,,"L'account utente mario.rossi risulta bloccato dal sistema clienti con errore ""503"". L'utente deve urg.mente accedere per completare l'elaborazione delle fatture per il cliente Mercadante-Pavarotti s.r.l.. Il blocco sta impattando le poerazioni di chiusura ordini e l'invio documenti contabili. Si richiede intervento tecnico immediato per ripristino accesso entro entro oggi. utente",Amministrazione,alta,0,382
4,,"Discrepanza IVA su fattura estera 6754/24. Il system calcola un impotro diverso da quello atteso per il cliente Ziani SPA. Differenza di opchi euro, ma impedisce la validazione contabile. Richiesta verifica configurazione aliquote nel modulo vendite., problema su richiesta",Amministrazione,media,0,273
5,,Richiesta estrazione dati statistici su utilizzo licenze Linea Enterprise. Il report serve esclusivamente per proiezioni di budget anno prossimo (uso interno). Nessuna scadenza operativa immediata. Elaborazione da faer offlnie quando le risorse lo permettono.l,Amministrazione,bassa,0,260
6,,"pb di visualizzazione anagrafica cliente Alighieri-Filippelli Group. Alcuni campi (telefono, indirizzo) appaiono vuoti anche se popolati nel DB. Rnede difficile contattare il cliente per sollecito pagamenti. Bug dell'interfaccia vendite da correggere. informazioni bug - sconto con ordine urgente",Amministrazione,alta,0,296
7,,"Duplicazione righe in visualizzazione estratto conto Cibin, Manunta e Iannelli e figli. Le fatture appaiono due volte nella lista a video. Il asldo finale è corretto, è solo un errore visivo che confonde gli operatori. Richiesta pulizia della veiw nel modulo clienti.",Amministrazione,media,0,267
8,,"Nota di aggiornamento anagrafica per cliente Farina, Priuli e Casagrande s.r.l. nel sistema fatturazione. Inseriti dati nuovo referente admin_01 a puro titolo informativo per il database. Nessuna azione di sincronizzazione richiesta al momento. Semplice data entry per tenere ordinato lo storico contatti. versione",Amministrazione,bassa,0,314
9,,"err di stampa isolato: impossibile stampare la fattura 9922/21. Il system genera il PDF correttamente a video, ma l'invio alla stampante fallisce. Altre fatture vengono stampate regolarmente. Il cliente Fagotto-Zoppetti Group è in attesa del cartcaeo per il ritiro merce. - relativo a  help! errore critico errore criticoo",Amministrazione,alta,0,322
10,,"Duplicazione righe in visualizzazione estratto conto Peano, Sagnelli e Tosi SPA. Le fatture appaioon due volte nella lista a video. Il saldo finale è corretto, è solo un bug viisvo che confonde gli operatori. Richiesta pulizia della view nel modulo assistenza.",Amministrazione,media,0,260
11,,Procedura di backup storico: export fatture anno 1994 per archivio sicurezza. Generzaione file statico in formato CSV da conservare server-side. Operazione a basas priorità da accodare ai job notturni o weekend. Serve solo per complaince e non per attività correnti. per memory leak con listino per errore criticoo,Amministrazione,alta,0,314
12,,"Attività di background: archiviazione documenti storici cliente Mazzi e figli per anno 1995. Si tratta di spostare vecchi file f(atture, contratti) nell'archivio morto per liberare spazio. Nessuna urgenza operativa: il task può girare nei momenti di inattività del system. Operazione di manuetnzione ordinaria del datbaase.v",Amministrazione,bassa,0,324
